url,last_online,threat,tags,ip
http://112.248.106.12:52011/i,2025-12-15,malware_download,"32-bit,elf,Mozi",112.248.106.12
http://175.175.205.248:60495/i,2025-12-15,malware_download,"32-bit,elf,Mozi",175.175.205.248
http://115.57.90.131:52402/i,2025-12-15,malware_download,"32-bit,elf,Mozi",115.57.90.131
http://123.4.178.16:52949/i,2025-12-15,malware_download,"32-bit,elf,Mozi",123.4.178.16
http://5.26.195.93:59136/bin.sh,2025-12-15,malware_download,"32-bit,elf,Mozi",5.26.195.93
http://45.233.94.135:57801/bin.sh,2025-12-15,malware_download,"32-bit,elf,mirai,Mozi",45.233.94.135
http://182.127.44.128:55708/i,2025-12-15,malware_download,"32-bit,elf,Mozi",182.127.44.128
http://123.11.8.24:49679/i,2025-12-15,malware_download,"32-bit,elf,Mozi",123.11.8.24
http://5.26.195.93:59136/i,2025-12-15,malware_download,"32-bit,elf,Mozi",5.26.195.93
http://115.49.66.218:60861/i,2025-12-15,malware_download,"32-bit,elf,Mozi",115.49.66.218
http://182.126.87.69:57834/i,2025-12-15,malware_download,"32-bit,elf,Mozi",182.126.87.69
http://222.141.189.242:56082/i,2025-12-15,malware_download,"32-bit,elf,Mozi",222.141.189.242
http://113.237.83.106:54514/i,2025-12-15,malware_download,"32-bit,elf,Mozi",113.237.83.106
http://113.229.176.65:34324/i,2025-12-15,malware_download,"32-bit,elf,Mozi",113.229.176.65
http://125.47.86.56:52261/i,2025-12-15,malware_download,"32-bit,elf,Mozi",125.47.86.56
http://119.179.249.251:35696/i,2025-12-15,malware_download,"32-bit,elf,Mozi",119.179.249.251
http://124.95.27.64:55535/i,2025-12-15,malware_download,"32-bit,elf,Mozi",124.95.27.64
http://124.95.18.51:46385/i,2025-12-15,malware_download,"32-bit,elf,Mozi",124.95.18.51
http://222.137.4.19:50160/i,2025-12-15,malware_download,"32-bit,elf,Mozi",222.137.4.19
http://113.229.51.76:52320/i,2025-12-15,malware_download,"32-bit,elf,Mozi",113.229.51.76
https://github.com/LILJaber/am/raw/refs/heads/main/ShellHost.exe,2025-12-15,malware_download,QuasarRAT,
http://78.153.155.97:8080/downloads/README.pdf.lnk,2025-12-15,malware_download,"lnk,MetaStealer,opendir,WsgiDAV",78.153.155.97
http://178.16.55.189/files/5917492177/m9h9Kzl.exe,2025-12-15,malware_download,"c2-monitor-auto,dropped-by-amadey,MaskGramStealer",178.16.55.189
http://180.113.173.241:52802/i,2025-12-15,malware_download,"32-bit,elf,Mozi",180.113.173.241
http://115.63.15.119:49537/i,2025-12-15,malware_download,"32-bit,elf,Mozi",115.63.15.119
http://180.191.16.206:41898/bin.sh,2025-12-15,malware_download,"32-bit,elf,mirai,Mozi",180.191.16.206
http://45.153.34.241/hiddenbin/boatnet.sh4,2025-12-15,malware_download,"32-bit,elf,mirai,Mozi",45.153.34.241
http://78.165.95.42:50375/Mozi.m,2025-12-15,malware_download,"32-bit,elf,Mozi",78.165.95.42
http://45.153.34.241/hiddenbin/boatnet.arm5,2025-12-15,malware_download,"32-bit,elf,mirai,Mozi",45.153.34.241
http://45.153.34.241/hiddenbin/boatnet.spc,2025-12-15,malware_download,"32-bit,elf,mirai,Mozi",45.153.34.241
http://45.153.34.241/hiddenbin/boatnet.mips,2025-12-15,malware_download,"32-bit,elf,mirai,Mozi",45.153.34.241
http://45.153.34.241/hiddenbin/boatnet.m68k,2025-12-15,malware_download,"32-bit,elf,mirai,Mozi",45.153.34.241
http://219.155.61.167:44567/i,2025-12-15,malware_download,"32-bit,elf,Mozi",219.155.61.167
http://39.74.177.196:56740/i,2025-12-15,malware_download,"32-bit,elf,Mozi",39.74.177.196
http://112.246.19.162:46780/i,2025-12-15,malware_download,"32-bit,elf,Mozi",112.246.19.162
http://62.60.226.159/dw.exe,2025-12-15,malware_download,"Amadey,c2-monitor-auto,dropped-by-amadey",62.60.226.159
http://82.22.184.127/hiddenbin/Space.x86,2025-12-15,malware_download,"elf,mirai,ua-wget",82.22.184.127
http://82.22.184.127/hiddenbin/Space.arm,2025-12-15,malware_download,"elf,mirai,ua-wget",82.22.184.127
http://82.22.184.127/hiddenbin/Space.mips,2025-12-15,malware_download,"elf,mirai,ua-wget",82.22.184.127
http://195.178.110.250/a-r.m-4.Sakura,2025-12-15,malware_download,"elf,gafgyt,ua-wget",195.178.110.250
http://82.22.184.127/hiddenbin/Space.m68k,2025-12-15,malware_download,"elf,mirai,ua-wget",82.22.184.127
http://82.22.184.127/hiddenbin/Space.sh4,2025-12-15,malware_download,"elf,mirai,ua-wget",82.22.184.127
http://82.22.184.127/hiddenbin/Space.arc,2025-12-15,malware_download,"elf,mirai,ua-wget",82.22.184.127
http://195.178.110.250/x-3.2-.Sakura,2025-12-15,malware_download,"elf,gafgyt,ua-wget",195.178.110.250
http://82.22.184.127/hiddenbin/Space.arm5,2025-12-15,malware_download,"elf,mirai,ua-wget",82.22.184.127
http://82.22.184.127/hiddenbin/Space.mpsl,2025-12-15,malware_download,"elf,mirai,ua-wget",82.22.184.127
http://195.178.110.250/m-p.s-l.Sakura,2025-12-15,malware_download,"elf,gafgyt,ua-wget",195.178.110.250
http://195.178.110.250/a-r.m-7.Sakura,2025-12-15,malware_download,"elf,gafgyt,ua-wget",195.178.110.250
http://195.178.110.250/m-i.p-s.Sakura,2025-12-15,malware_download,"elf,gafgyt,ua-wget",195.178.110.250
http://82.22.184.127/hiddenbin/Space.arm6,2025-12-15,malware_download,"elf,mirai,ua-wget",82.22.184.127
http://82.22.184.127/hiddenbin/Space.i686,2025-12-15,malware_download,"elf,mirai,ua-wget",82.22.184.127
http://82.22.184.127/hiddenbin/Space.arm7,2025-12-15,malware_download,"elf,mirai,ua-wget",82.22.184.127
http://195.178.110.250/m-6.8-k.Sakura,2025-12-15,malware_download,"elf,gafgyt,ua-wget",195.178.110.250
http://195.178.110.250/s-h.4-.Sakura,2025-12-15,malware_download,"elf,gafgyt,ua-wget",195.178.110.250
http://195.178.110.250/a-r.m-6.Sakura,2025-12-15,malware_download,"elf,gafgyt,ua-wget",195.178.110.250
http://82.22.184.127/hiddenbin/Space.spc,2025-12-15,malware_download,"elf,mirai,ua-wget",82.22.184.127
http://82.22.184.127/hiddenbin/Space.x86_64,2025-12-15,malware_download,"elf,mirai,ua-wget",82.22.184.127
http://82.22.184.127/hiddenbin/Space.ppc,2025-12-15,malware_download,"elf,mirai,ua-wget",82.22.184.127
http://193.233.126.177/bigdir/files/cherry121.exe,2025-12-15,malware_download,"c2-monitor-auto,dropped-by-amadey",193.233.126.177
http://61.176.196.154:52269/i,2025-12-15,malware_download,"32-bit,elf,Mozi",61.176.196.154
http://175.148.185.112:50858/i,2025-12-15,malware_download,"32-bit,elf,Mozi",175.148.185.112
http://27.202.96.169:51362/i,2025-12-15,malware_download,"32-bit,elf,Mozi",27.202.96.169
http://74.9.224.148:55273/i,2025-12-15,malware_download,"32-bit,elf,Mozi",74.9.224.148
http://42.86.170.236:38144/bin.sh,2025-12-15,malware_download,"32-bit,elf,Mozi",42.86.170.236
http://219.155.41.206:44686/i,2025-12-15,malware_download,"32-bit,elf,Mozi",219.155.41.206
http://115.63.177.114:46454/i,2025-12-15,malware_download,"32-bit,elf,Mozi",115.63.177.114
http://5.255.103.171/sdxkzX_UXA229x.x86,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/sdxkzX_UXA229x.mips,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/w,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/bins/sdxkzX_UXA229x.spc,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/sdxkzX_UXA229x.arm,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/bins/sdxkzX_UXA229x.arm7,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/bins/sdxkzX_UXA229x.x86,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/sdxkzX_UXA229x.m68k,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/sdxkzX_UXA229x.ppc,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/sdxkzX_UXA229x.arm7,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/sdxkzX_UXA229x.arm6,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/sdxkzX_UXA229x.spc,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/sdxkzX_UXA229x.sh4,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/sdxkzX_UXA229x.arm5,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/sdxkzX_UXA229x.mpsl,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/bins/sdxkzX_UXA229x.m68k,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/bins/sdxkzX_UXA229x.arm,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/bins/sdxkzX_UXA229x.ppc,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/bins/sdxkzX_UXA229x.arm6,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/bins/sdxkzX_UXA229x.sh4,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/bins/sdxkzX_UXA229x.mpsl,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/bins/sdxkzX_UXA229x.mips,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://5.255.103.171/bins/sdxkzX_UXA229x.arm5,2025-12-15,malware_download,"mirai,opendir",5.255.103.171
http://nicnetworkvvs.uk/bins/Labelloperc80.i686,2025-12-15,malware_download,"botnetdomain,mirai,opendir",
http://nicnetworkvvs.uk/bins/debug,2025-12-15,malware_download,"botnetdomain,mirai,opendir",
http://nicnetworkvvs.uk/bins/Labelloperc80.arc,2025-12-15,malware_download,"botnetdomain,mirai,opendir",
http://36.95.77.138:63096/i,2025-12-15,malware_download,"censys,elf,hajime",36.95.77.138
http://1.53.249.172/sshd,2025-12-15,malware_download,"backdoor,censys,elf,sshdkit",1.53.249.172
http://116.103.165.187/sshd,2025-12-15,malware_download,"backdoor,censys,elf,sshdkit",116.103.165.187
http://210.4.75.41:2581/i,2025-12-15,malware_download,"censys,elf,hajime",210.4.75.41
http://5.81.96.215:65004/sshd,2025-12-15,malware_download,"backdoor,censys,elf,sshdkit",5.81.96.215
http://81.152.253.107:82/sshd,2025-12-15,malware_download,"backdoor,censys,elf,sshdkit",81.152.253.107
http://5.81.96.215:65002/sshd,2025-12-15,malware_download,"backdoor,censys,elf,sshdkit",5.81.96.215
http://5.81.96.215:65001/sshd,2025-12-15,malware_download,"backdoor,censys,elf,sshdkit",5.81.96.215
http://5.237.227.174:28859/i,2025-12-15,malware_download,"censys,elf,hajime",5.237.227.174
http://115.22.73.153:57976/i,2025-12-15,malware_download,"censys,elf,hajime",115.22.73.153
http://200.53.20.119:63753/i,2025-12-15,malware_download,"censys,elf,hajime",200.53.20.119
http://188.24.197.235:110/sshd,2025-12-15,malware_download,"backdoor,censys,elf,sshdkit",188.24.197.235
http://166.246.56.147:2167/i,2025-12-15,malware_download,"censys,elf,hajime",166.246.56.147
http://178.16.55.189/files/6608710704/cqf1zJn.exe,2025-12-15,malware_download,"c2-monitor-auto,dropped-by-amadey,Vidar",178.16.55.189
http://61.53.91.2:53495/i,2025-12-15,malware_download,"32-bit,elf,Mozi",61.53.91.2
http://171.235.208.107:46083/i,2025-12-15,malware_download,"32-bit,elf,Mozi",171.235.208.107
http://219.157.167.9:47605/i,2025-12-15,malware_download,"32-bit,elf,mirai,Mozi",219.157.167.9
http://91.92.240.104:7777/apexfurllc.top/invoicegen/officedocuments.doc,2025-12-15,malware_download,"doc,lokibot",91.92.240.104
http://62.60.226.168/public_files/qaTPAeH.txt,2025-12-15,malware_download,rev-base64-loader,62.60.226.168
https://pizzabyte.com.au/smartdetection/deviceverification/CF/path/captcha/,2025-12-15,malware_download,"ClickFix,msi",
http://oceanic-node.su/,2025-12-15,malware_download,"ascii,bash,CVE-2025-55182,mirai,sh,ua-wget",
http://netrip.ddns.net/systemcl/x86_32,2025-12-15,malware_download,"elf,mirai,ua-wget",
http://112.237.76.223:57297/i,2025-12-15,malware_download,"32-bit,elf,Mozi",112.237.76.223
http://116.140.163.84:47268/i,2025-12-15,malware_download,"32-bit,elf,Mozi",116.140.163.84
http://182.119.107.137:45819/i,2025-12-15,malware_download,"32-bit,elf,Mozi",182.119.107.137
http://45.233.94.135:57801/i,2025-12-15,malware_download,"32-bit,elf,mirai,Mozi",45.233.94.135
http://5.26.195.93:59136/Mozi.m,2025-12-15,malware_download,"32-bit,elf,Mozi",5.26.195.93
http://42.54.10.223:33872/i,2025-12-15,malware_download,"32-bit,elf,Mozi",42.54.10.223
http://42.5.74.105:57084/i,2025-12-15,malware_download,"32-bit,elf,Mozi",42.5.74.105
http://31.56.27.76/n2/lterouter,2025-12-15,malware_download,"geofenced,mirai,sh,ua-wget,USA",31.56.27.76
http://213.209.143.76/bins/parm5,2025-12-15,malware_download,"arm,elf,geofenced,mirai,opendir,ua-wget,USA",213.209.143.76
http://213.209.143.76/bins/parm6,2025-12-15,malware_download,"arm,elf,geofenced,mirai,opendir,ua-wget,USA",213.209.143.76
http://213.209.143.76/bins/pm68k,2025-12-15,malware_download,"elf,geofenced,m68k,mirai,opendir,ua-wget,USA",213.209.143.76
http://213.209.143.76/bins/parm,2025-12-15,malware_download,"arm,elf,geofenced,mirai,opendir,ua-wget,USA",213.209.143.76
http://213.209.143.76/bins/w.sh,2025-12-15,malware_download,"geofenced,mirai,opendir,sh,ua-wget,USA",213.209.143.76
http://213.209.143.76/bins/c.sh,2025-12-15,malware_download,"geofenced,mirai,opendir,sh,ua-wget,USA",213.209.143.76
http://srv892825.hstgr.cloud/systemcl/x86_32,2025-12-15,malware_download,"elf,geofenced,mirai,ua-wget,USA,x86",
http://31.97.147.189/systemcl/x86_32,2025-12-15,malware_download,"elf,geofenced,mirai,ua-wget,USA,x86",31.97.147.189
http://78.165.95.42:50375/bin.sh,2025-12-15,malware_download,"32-bit,elf,Mozi",78.165.95.42
http://120.28.219.42:47379/i,2025-12-15,malware_download,"32-bit,elf,mirai,Mozi",120.28.219.42
http://78.165.95.42:50375/i,2025-12-15,malware_download,"32-bit,elf,Mozi",78.165.95.42
http://91.200.220.143/bins/shadow.x86,2025-12-15,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA",91.200.220.143
http://91.200.220.143/bins/shadow.mips,2025-12-15,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA",91.200.220.143
http://91.200.220.143/bins/shadow.arm,2025-12-15,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA",91.200.220.143
http://91.200.220.143/bins/shadow.arm6,2025-12-15,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA",91.200.220.143
http://91.200.220.143/bins/shadow.spc,2025-12-15,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA",91.200.220.143
http://91.200.220.143/bins/shadow.m68k,2025-12-15,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA",91.200.220.143
http://91.200.220.143/bins/shadow.ppc,2025-12-15,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA",91.200.220.143
http://91.200.220.143/bins/shadow.arm5,2025-12-15,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA",91.200.220.143
http://91.200.220.143/bins/shadow.i686,2025-12-15,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA",91.200.220.143
http://91.200.220.143/bins/shadow.x86_64,2025-12-15,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA",91.200.220.143
http://91.200.220.143/bins/shadow.sh4,2025-12-15,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA",91.200.220.143
http://91.200.220.143/bins/shadow.i486,2025-12-15,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA",91.200.220.143
http://91.200.220.143/bins/shadow.mpsl,2025-12-15,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA",91.200.220.143
https://hqweb.id.vn/wp-content/uploads/PSBBmYYA.exe,2025-12-15,malware_download,"dropped-by-Stealc,jopa,Vidar",
https://178.16.55.224/clean,2025-12-15,malware_download,"CoinMiner,geofenced,redtail,sh,ua-wget,USA",178.16.55.224
https://178.16.55.224/aarch64,2025-12-15,malware_download,"CoinMiner,elf,geofenced,redtail,ua-wget,USA",178.16.55.224
https://178.16.55.224/arm7,2025-12-15,malware_download,"CoinMiner,elf,geofenced,redtail,ua-wget,USA",178.16.55.224
https://178.16.55.224/i686,2025-12-15,malware_download,"CoinMiner,elf,geofenced,redtail,ua-wget,USA",178.16.55.224
http://112.249.218.242:48376/i,2025-12-15,malware_download,"32-bit,elf,Mozi",112.249.218.242
http://112.198.238.18:49049/i,2025-12-15,malware_download,"32-bit,elf,mirai,Mozi",112.198.238.18
http://47.98.165.119:4321/02.08.2022.exe,2025-12-15,malware_download,"censys,CobaltStrike",47.98.165.119
http://114.66.38.114:85/02.08.2022.exe,2025-12-15,malware_download,"censys,CobaltStrike",114.66.38.114
http://38.246.245.82/02.08.2022.exe,2025-12-15,malware_download,"censys,CobaltStrike",38.246.245.82
http://129.0.120.134:9999/i,2025-12-15,malware_download,"censys,elf,hajime",129.0.120.134
http://66.68.214.187:48858/i,2025-12-15,malware_download,"censys,elf,hajime",66.68.214.187
http://37.202.158.48:44480/i,2025-12-15,malware_download,"censys,elf,hajime",37.202.158.48
http://211.38.139.97:63042/i,2025-12-15,malware_download,"censys,elf,hajime",211.38.139.97
http://116.103.160.249/sshd,2025-12-15,malware_download,"backdoor,censys,elf,sshdkit",116.103.160.249
http://123.19.244.39:8181/sshd,2025-12-15,malware_download,"backdoor,censys,elf,sshdkit",123.19.244.39
http://83.59.42.54:1061/sshd,2025-12-15,malware_download,"backdoor,censys,elf,sshdkit",83.59.42.54
http://2.70.105.104/sshd,2025-12-15,malware_download,"backdoor,censys,elf,sshdkit",2.70.105.104
http://62.60.226.159/eti0i1zwbba6.exe,2025-12-15,malware_download,"c2-monitor-auto,dropped-by-amadey",62.60.226.159
http://91.92.243.183/.Sarm7,2025-12-15,malware_download,"elf,mirai,ua-wget",91.92.243.183
http://91.92.243.183/.Sarm4,2025-12-15,malware_download,"elf,mirai,ua-wget",91.92.243.183
http://91.92.243.183/.Smpsl,2025-12-15,malware_download,"elf,mirai,ua-wget",91.92.243.183
http://91.92.243.183/.Sppc,2025-12-15,malware_download,"elf,mirai,ua-wget",91.92.243.183
http://91.92.243.183/.Smips,2025-12-15,malware_download,"elf,mirai,ua-wget",91.92.243.183
http://84.247.129.206/dvr.sh,2025-12-15,malware_download,"mirai,sh,ua-wget",84.247.129.206
http://84.247.129.206/arm7,2025-12-15,malware_download,"elf,mirai,ua-wget",84.247.129.206
http://www.srv892825.hstgr.cloud/massload.sh,2025-12-15,malware_download,"botnetdomain,mirai,sh,ua-wget",
http://192.140.189.7:99/buding/139Assicc.dll,2025-12-15,malware_download,"BlackMoon,huntio,opendir,ua-wget",192.140.189.7
http://31.97.147.189/massload.sh,2025-12-15,malware_download,"mirai,sh,ua-wget",31.97.147.189
http://netrip.ddns.net/massload.sh,2025-12-15,malware_download,"botnetdomain,mirai,sh,ua-wget",
http://srv892825.hstgr.cloud/massload.sh,2025-12-15,malware_download,"botnetdomain,mirai,sh,ua-wget",
http://165.154.224.8:8000/shell3,2025-12-15,malware_download,"huntio,opendir,ua-wget",165.154.224.8
http://165.154.224.8:8000/win.exe,2025-12-15,malware_download,"huntio,opendir,ua-wget",165.154.224.8
http://165.154.224.8:8000/shell2,2025-12-15,malware_download,"huntio,opendir,ua-wget",165.154.224.8
http://165.154.224.8:8000/shell,2025-12-15,malware_download,"huntio,opendir,ua-wget",165.154.224.8
http://60.18.123.245:51081/i,2025-12-15,malware_download,"32-bit,elf,Mozi",60.18.123.245
http://112.248.24.15:49877/i,2025-12-15,malware_download,"32-bit,elf,Mozi",112.248.24.15
http://39.187.71.231:50154/i,2025-12-15,malware_download,"32-bit,elf,Mozi",39.187.71.231
http://76.72.238.134:52935/i,2025-12-15,malware_download,"32-bit,elf,Mozi",76.72.238.134
http://103.146.122.62/arm7,2025-12-15,malware_download,"elf,mirai,ua-wget",103.146.122.62
http://103.146.122.62/aarch64,2025-12-15,malware_download,"elf,mirai,ua-wget",103.146.122.62
http://103.146.122.62/t,2025-12-15,malware_download,"mirai,sh,ua-wget",103.146.122.62
http://103.146.122.62/arc,2025-12-15,malware_download,"elf,mirai,ua-wget",103.146.122.62
http://103.146.122.62/curl.sh,2025-12-15,malware_download,"mirai,sh,ua-wget",103.146.122.62
http://103.146.122.62/arm4,2025-12-15,malware_download,"elf,mirai,ua-wget",103.146.122.62
http://103.146.122.62/mipsel,2025-12-15,malware_download,"elf,mirai,ua-wget",103.146.122.62
http://103.146.122.62/arm5,2025-12-15,malware_download,"elf,mirai,ua-wget",103.146.122.62
http://103.146.122.62/mpsl,2025-12-15,malware_download,"elf,mirai,ua-wget",103.146.122.62
http://103.146.122.62/wget.sh,2025-12-15,malware_download,"mirai,sh,ua-wget",103.146.122.62
http://94.156.152.6/wget.sh,2025-12-15,malware_download,"mirai,sh,ua-wget",94.156.152.6
http://hhapseceorspt.onl/bins/debug,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://hhapseceorspt.onl/bins/Labelloperc80.arm7,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://hhapseceorspt.onl/bins/Labelloperc80.i686,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://hhapseceorspt.onl/bins/Labelloperc80.x86_64,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://62.60.226.159/z.exe,2025-12-15,malware_download,"Amadey,c2-monitor-auto,dropped-by-amadey",62.60.226.159
http://hhapseceorspt.onl/bins/Labelloperc80.sh4,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://hhapseceorspt.onl/bins/Labelloperc80.spc,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://hhapseceorspt.onl/bins/Labelloperc80.mpsl,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://hhapseceorspt.onl/bins/Labelloperc80.x86,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://hhapseceorspt.onl/bins/Labelloperc80.arm,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://hhapseceorspt.onl/bins/Labelloperc80.arm5,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://hhapseceorspt.onl/1.sh,2025-12-15,malware_download,"botnetdomain,mirai,sh,ua-wget",
http://hhapseceorspt.onl/bins/Labelloperc80.arm6,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://hhapseceorspt.onl/bins/Labelloperc80.mips,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://hhapseceorspt.onl/bins/Labelloperc80.m68k,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://hhapseceorspt.onl/bins/Labelloperc80.arc,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://hhapseceorspt.onl/bins/Labelloperc80.ppc,2025-12-15,malware_download,"botnetdomain,elf,mirai,ua-wget",
http://193.35.154.205/bins.sh,2025-12-15,malware_download,"gafgyt,sh,ua-wget",193.35.154.205
http://190.123.46.72/bins/main_ppc,2025-12-15,malware_download,"elf,mirai,ua-wget",190.123.46.72
http://190.123.46.72/bins/main_arm,2025-12-15,malware_download,"elf,mirai,ua-wget",190.123.46.72
http://190.123.46.72/bins/main_mpsl,2025-12-15,malware_download,"elf,mirai,ua-wget",190.123.46.72
http://190.123.46.72/bins/main_arm5,2025-12-15,malware_download,"elf,mirai,ua-wget",190.123.46.72
http://190.123.46.72/bins/main_mips,2025-12-15,malware_download,"elf,mirai,ua-wget",190.123.46.72
http://190.123.46.72/bins/main_arm6,2025-12-15,malware_download,"elf,mirai,ua-wget",190.123.46.72
http://195.177.94.107/n4t,2025-12-15,malware_download,"elf,mirai,ua-wget",195.177.94.107
http://190.123.46.72/bins/main_sh4,2025-12-15,malware_download,"elf,mirai,ua-wget",190.123.46.72
http://190.123.46.72/bins/main_m68k,2025-12-15,malware_download,"elf,mirai,ua-wget",190.123.46.72
http://190.123.46.72/bins/main_x86_64,2025-12-15,malware_download,"elf,mirai,ua-wget",190.123.46.72
http://190.123.46.72/bins/main_x86,2025-12-15,malware_download,"elf,mirai,ua-wget",190.123.46.72
http://190.123.46.72/bins/main_arm7,2025-12-15,malware_download,"elf,mirai,ua-wget",190.123.46.72
