url,last_online,threat,tags,ip
http://113.230.116.160:55365/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",113.230.116.160
http://176.226.208.187:57067/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",176.226.208.187
http://176.226.208.187:57067/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",176.226.208.187
http://42.239.188.145:38636/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",42.239.188.145
http://110.37.103.213:37959/i,2026-01-28,malware_download,"32-bit,arm,elf,mirai,Mozi",110.37.103.213
http://58.255.46.253:47005/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",58.255.46.253
http://116.139.202.7:49120/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",116.139.202.7
http://61.52.43.20:53201/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",61.52.43.20
http://182.116.122.31:37574/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",182.116.122.31
http://61.53.198.56:40514/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",61.53.198.56
http://110.37.37.136:48737/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",110.37.37.136
http://61.52.83.8:58272/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",61.52.83.8
http://182.116.122.31:37574/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",182.116.122.31
http://182.116.52.211:47039/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",182.116.52.211
http://110.37.103.213:37959/bin.sh,2026-01-28,malware_download,"32-bit,arm,elf,mirai,Mozi",110.37.103.213
http://27.37.229.78:43364/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",27.37.229.78
http://110.36.70.125:33937/i,2026-01-28,malware_download,"32-bit,elf,mips,mirai",110.36.70.125
http://42.233.106.2:44570/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",42.233.106.2
http://119.186.206.82:59338/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",119.186.206.82
http://144.31.215.26:90/nx86_64,2026-01-28,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA,x86",144.31.215.26
http://144.31.215.26:90/nx86_64.1,2026-01-28,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA,x86",144.31.215.26
http://110.36.70.125:33937/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,mirai",110.36.70.125
http://110.37.42.225:38351/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",110.37.42.225
http://119.186.206.82:59338/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",119.186.206.82
http://42.233.106.2:44570/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",42.233.106.2
http://110.37.42.225:38351/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",110.37.42.225
http://36.83.98.10:58008/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",36.83.98.10
http://115.49.29.145:52528/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",115.49.29.145
http://61.52.66.249:38874/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",61.52.66.249
http://115.48.151.242:45005/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",115.48.151.242
http://36.83.98.10:58008/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",36.83.98.10
http://123.11.128.121:38102/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",123.11.128.121
http://110.39.234.150:51202/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",110.39.234.150
http://61.168.162.121:49584/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",61.168.162.121
http://125.42.32.185:40804/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",125.42.32.185
http://123.4.214.23:42531/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",123.4.214.23
http://123.11.128.121:38102/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",123.11.128.121
http://110.39.234.150:51202/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",110.39.234.150
http://60.23.194.226:57084/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",60.23.194.226
http://123.4.214.23:42531/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",123.4.214.23
http://60.23.194.226:57084/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",60.23.194.226
http://115.49.72.17:52693/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",115.49.72.17
http://61.53.118.157:57331/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",61.53.118.157
http://185.132.53.83/bins/nx86_64,2026-01-28,malware_download,"elf,geofenced,mirai,ua-wget,USA,x86",185.132.53.83
http://110.39.231.36:49942/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",110.39.231.36
http://27.222.42.38:35371/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",27.222.42.38
http://115.54.187.225:37375/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",115.54.187.225
http://182.117.50.217:33418/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",182.117.50.217
http://27.37.87.229:43810/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",27.37.87.229
http://175.164.192.128:38327/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",175.164.192.128
http://175.167.169.144:44981/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",175.167.169.144
http://182.117.50.217:33418/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",182.117.50.217
http://144.31.215.26:90/xd.ppc,2026-01-28,malware_download,"elf,geofenced,mirai,opendir,PowerPC,ua-wget,USA",144.31.215.26
http://144.31.215.26:90/xd.m68k,2026-01-28,malware_download,"elf,geofenced,m68k,mirai,opendir,ua-wget,USA",144.31.215.26
http://144.31.215.26:90/xd.spc,2026-01-28,malware_download,"elf,geofenced,mirai,opendir,sparc,ua-wget,USA",144.31.215.26
http://144.31.215.26:90/xd.mips,2026-01-28,malware_download,"elf,geofenced,mips,mirai,opendir,ua-wget,USA",144.31.215.26
http://144.31.215.26:90/xd.sh4,2026-01-28,malware_download,"elf,geofenced,mirai,opendir,SuperH,ua-wget,USA",144.31.215.26
http://144.31.215.26:90/xd.mpsl,2026-01-28,malware_download,"elf,geofenced,mips,mirai,opendir,ua-wget,USA",144.31.215.26
http://144.31.215.26:90/xd.x86,2026-01-28,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA,x86",144.31.215.26
http://144.31.215.26:90/x86,2026-01-28,malware_download,"elf,geofenced,mirai,opendir,ua-wget,USA,x86",144.31.215.26
http://45.93.20.55/Public-key_73.18.9_INSTALL.exe,2026-01-28,malware_download,"AsyncRAT,c2-monitor-auto,dropped-by-amadey",45.93.20.55
http://182.123.142.157:50488/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",182.123.142.157
http://61.53.198.56:40514/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",61.53.198.56
http://91.212.45.5/iran.x86_64,2026-01-28,malware_download,"64-bit,elf,gafgyt,x86-64",91.212.45.5
http://123.188.74.148:36206/i,2026-01-28,malware_download,"32-bit,elf,Mozi",123.188.74.148
http://123.14.244.38:35706/i,2026-01-28,malware_download,"32-bit,elf,Mozi",123.14.244.38
http://60.19.222.207:34323/bin.sh,2026-01-28,malware_download,"32-bit,elf,Mozi",60.19.222.207
http://27.215.122.204:56515/i,2026-01-28,malware_download,"32-bit,elf,Mozi",27.215.122.204
http://158.255.83.71:48045/i,2026-01-28,malware_download,"32-bit,elf,Mozi",158.255.83.71
http://42.6.186.184:60638/bin.sh,2026-01-28,malware_download,"32-bit,elf,Mozi",42.6.186.184
http://64.89.163.218/avx,2026-01-28,malware_download,"elf,geofenced,ua-wget,USA,x86",64.89.163.218
http://222.142.204.233:51785/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",222.142.204.233
http://182.119.2.172:48241/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",182.119.2.172
http://182.119.63.96:45424/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",182.119.63.96
http://125.41.254.225:49438/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",125.41.254.225
http://123.188.83.156:52279/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",123.188.83.156
http://115.61.4.43:44274/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",115.61.4.43
http://114.228.189.190:60347/i,2026-01-28,malware_download,"32-bit,arm,elf,mirai,Mozi",114.228.189.190
http://125.41.254.225:49438/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",125.41.254.225
http://182.119.2.172:48241/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",182.119.2.172
http://123.188.83.156:52279/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",123.188.83.156
http://114.228.189.190:60347/bin.sh,2026-01-28,malware_download,"32-bit,arm,elf,mirai,Mozi",114.228.189.190
http://112.248.12.9:51272/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",112.248.12.9
http://42.178.81.131:41310/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",42.178.81.131
http://112.248.12.9:51272/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",112.248.12.9
http://111.92.243.40:8080/02.08.2022.exe,2026-01-28,malware_download,"censys,CobaltStrike",111.92.243.40
http://8.133.18.61:7000/02.08.2022.exe,2026-01-28,malware_download,"censys,CobaltStrike",8.133.18.61
http://120.55.75.154/02.08.2022.exe,2026-01-28,malware_download,"censys,CobaltStrike",120.55.75.154
http://129.204.27.39/02.08.2022.exe,2026-01-28,malware_download,"censys,CobaltStrike",129.204.27.39
http://189.28.180.30:26257/i,2026-01-28,malware_download,"censys,elf,hajime",189.28.180.30
http://113.237.162.75:53983/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",113.237.162.75
http://171.235.220.96/sshd,2026-01-28,malware_download,"backdoor,censys,elf,sshdkit",171.235.220.96
http://177.185.208.178:65345/i,2026-01-28,malware_download,"censys,elf,hajime",177.185.208.178
http://197.89.38.131:8034/sshd,2026-01-28,malware_download,"backdoor,censys,elf,sshdkit",197.89.38.131
http://119.179.237.179:46168/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",119.179.237.179
http://42.238.170.187:47507/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",42.238.170.187
http://115.59.60.149:60403/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",115.59.60.149
http://119.179.237.179:46168/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",119.179.237.179
http://42.224.141.17:40324/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",42.224.141.17
http://130.12.180.43/files/7719064868/WZKjrdW.exe,2026-01-28,malware_download,"c2-monitor-auto,dropped-by-amadey",130.12.180.43
http://60.19.221.4:37637/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",60.19.221.4
http://175.150.20.138:60301/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",175.150.20.138
http://42.224.141.17:40324/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",42.224.141.17
http://182.116.52.211:47039/i,2026-01-28,malware_download,"32-bit,elf,Mozi",182.116.52.211
http://110.39.231.249:47722/i,2026-01-28,malware_download,"32-bit,elf,Mozi",110.39.231.249
http://123.5.126.203:40285/i,2026-01-28,malware_download,"32-bit,elf,Mozi",123.5.126.203
http://59.42.90.50:56735/i,2026-01-28,malware_download,"32-bit,elf,mirai,Mozi",59.42.90.50
http://42.54.109.180:52546/i,2026-01-28,malware_download,"32-bit,elf,Mozi",42.54.109.180
http://110.37.18.113:54623/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",110.37.18.113
http://110.37.18.113:54623/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",110.37.18.113
http://27.37.25.199:44175/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",27.37.25.199
http://130.12.180.43/files/6281589603/Q0BtI5D.exe,2026-01-28,malware_download,"c2-monitor-auto,dropped-by-amadey,xworm",130.12.180.43
http://123.12.244.193:53381/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",123.12.244.193
http://110.37.116.249:49666/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",110.37.116.249
http://123.12.244.193:53381/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",123.12.244.193
http://110.37.116.249:49666/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",110.37.116.249
http://219.155.12.93:48634/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",219.155.12.93
http://221.15.191.205:42398/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",221.15.191.205
http://60.23.236.159:46986/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",60.23.236.159
http://221.15.191.205:42398/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",221.15.191.205
http://219.155.12.93:48634/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",219.155.12.93
https://accrochezvous.fr/plugins-dist/safehtml/images/cr.sh,2026-01-28,malware_download,"sh,ua-wget",
http://219.157.152.236:43771/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",219.157.152.236
http://42.54.109.180:52546/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",42.54.109.180
http://42.85.183.251:40007/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",42.85.183.251
http://175.146.160.44:49437/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",175.146.160.44
http://42.239.228.93:40007/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",42.239.228.93
http://42.85.183.251:40007/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",42.85.183.251
http://42.239.228.93:40007/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",42.239.228.93
http://42.239.188.145:38636/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",42.239.188.145
http://182.119.63.96:45424/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",182.119.63.96
http://222.137.24.211:54814/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",222.137.24.211
http://125.44.252.79:49993/i,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",125.44.252.79
http://42.234.73.94:58141/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",42.234.73.94
http://219.157.152.236:43771/i,2026-01-28,malware_download,"32-bit,elf,Mozi",219.157.152.236
http://61.168.162.121:49584/bin.sh,2026-01-28,malware_download,"32-bit,elf,Mozi",61.168.162.121
http://182.123.142.157:50488/i,2026-01-28,malware_download,"32-bit,elf,Mozi",182.123.142.157
http://42.233.143.199:37273/i,2026-01-28,malware_download,"32-bit,elf,Mozi",42.233.143.199
http://125.44.252.79:49993/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",125.44.252.79
http://222.137.24.211:54814/bin.sh,2026-01-28,malware_download,"32-bit,elf,mips,Mozi",222.137.24.211
http://115.57.184.117:47605/i,2026-01-28,malware_download,"32-bit,arm,elf,mirai,Mozi",115.57.184.117
