ip,port,malware,confidence_level,first_seen_utc_date
183.90.240.186,80,unknown,100,2025-12-08
18.204.144.16,443,unknown,100,2025-12-08
74.48.108.236,80,unknown,100,2025-12-08
74.48.108.236,443,unknown,100,2025-12-08
44.221.166.160,80,unknown,100,2025-12-08
44.221.166.160,443,unknown,100,2025-12-08
18.204.144.16,80,unknown,100,2025-12-08
154.12.225.97,443,unknown,100,2025-12-08
13.248.141.42,443,unknown,100,2025-12-08
13.248.141.42,80,unknown,100,2025-12-08
143.110.188.74,80,unknown,100,2025-12-08
143.110.188.74,443,unknown,100,2025-12-08
76.223.115.194,443,unknown,100,2025-12-08
76.223.115.194,80,unknown,100,2025-12-08
143.198.135.70,80,unknown,100,2025-12-08
143.198.135.70,443,unknown,100,2025-12-08
201.182.25.51,443,unknown,100,2025-12-08
18.217.254.255,80,unknown,100,2025-12-08
18.217.254.255,443,unknown,100,2025-12-08
91.99.59.46,443,unknown,100,2025-12-08
198.199.84.181,443,unknown,100,2025-12-08
88.218.93.253,443,unknown,100,2025-12-08
185.174.173.32,443,unknown,100,2025-12-08
92.205.225.26,443,unknown,100,2025-12-08
192.241.158.165,443,unknown,100,2025-12-08
152.44.39.12,443,unknown,100,2025-12-08
206.189.201.40,80,unknown,100,2025-12-08
83.137.117.189,443,unknown,100,2025-12-08
161.35.17.65,443,unknown,100,2025-12-08
37.27.187.213,443,unknown,100,2025-12-08
13.127.179.170,80,unknown,100,2025-12-08
13.127.179.170,443,unknown,100,2025-12-08
157.230.178.40,443,unknown,100,2025-12-08
157.66.26.233,443,unknown,100,2025-12-08
192.241.161.13,32770,unknown,100,2025-12-08
94.237.90.75,443,unknown,100,2025-12-08
134.199.239.242,443,unknown,100,2025-12-08
135.181.210.136,80,unknown,100,2025-12-08
52.168.71.194,443,unknown,100,2025-12-08
91.214.112.174,80,unknown,100,2025-12-08
52.21.159.183,443,unknown,100,2025-12-08
134.199.239.242,80,unknown,100,2025-12-08
77.83.207.98,443,unknown,100,2025-12-08
45.32.133.19,80,unknown,100,2025-12-08
77.83.207.98,80,unknown,100,2025-12-08
20.157.116.151,8000,win.adaptix_c2,100,2025-12-08
217.119.139.23,8888,win.dcrat,100,2025-12-08
188.166.31.80,7443,unknown,100,2025-12-08
43.138.248.196,443,win.cobalt_strike,100,2025-12-08
208.87.205.9,88,win.cobalt_strike,100,2025-12-08
208.87.205.21,88,win.cobalt_strike,100,2025-12-08
208.87.205.3,88,win.cobalt_strike,100,2025-12-08
208.87.203.1,88,win.cobalt_strike,100,2025-12-08
208.87.204.22,88,win.cobalt_strike,100,2025-12-08
208.87.203.21,88,win.cobalt_strike,100,2025-12-08
149.30.248.13,88,win.cobalt_strike,100,2025-12-08
208.87.203.22,88,win.cobalt_strike,100,2025-12-08
208.87.203.49,88,win.cobalt_strike,100,2025-12-08
149.30.248.51,88,win.cobalt_strike,100,2025-12-08
208.87.204.37,88,win.cobalt_strike,100,2025-12-08
208.87.204.15,88,win.cobalt_strike,100,2025-12-08
208.87.203.45,88,win.cobalt_strike,100,2025-12-08
208.87.205.30,88,win.cobalt_strike,100,2025-12-08
208.87.204.13,88,win.cobalt_strike,100,2025-12-08
196.251.115.216,4455,win.xworm,75,2025-12-08
172.245.4.230,4895,win.xworm,75,2025-12-08
91.99.178.158,443,win.vidar,100,2025-12-08
43.134.221.122,80,win.cobalt_strike,100,2025-12-08
195.20.17.103,80,win.cobalt_strike,100,2025-12-08
93.127.134.206,443,win.cobalt_strike,100,2025-12-08
121.41.190.207,9990,win.cobalt_strike,100,2025-12-08
162.62.231.174,2323,win.dcrat,100,2025-12-08
154.39.0.132,27000,win.remcos,100,2025-12-08
154.39.0.132,2100,win.remcos,100,2025-12-08
154.39.0.132,21000,win.remcos,100,2025-12-08
154.39.0.132,2700,win.remcos,100,2025-12-08
208.87.205.38,88,win.cobalt_strike,100,2025-12-08
208.87.203.61,88,win.cobalt_strike,100,2025-12-08
149.30.248.52,88,win.cobalt_strike,100,2025-12-08
208.87.203.33,88,win.cobalt_strike,100,2025-12-08
208.87.204.8,88,win.cobalt_strike,100,2025-12-08
149.30.248.34,88,win.cobalt_strike,100,2025-12-08
192.252.181.29,56001,win.asyncrat,100,2025-12-08
191.101.157.51,40627,win.asyncrat,50,2025-12-08
191.101.157.51,4444,win.asyncrat,50,2025-12-08
191.101.157.51,6606,win.asyncrat,50,2025-12-08
191.101.157.51,7707,win.asyncrat,50,2025-12-08
191.101.157.51,8808,win.asyncrat,50,2025-12-08
158.94.209.23,56001,win.asyncrat,100,2025-12-08
43.157.118.169,2332,win.xworm,100,2025-12-08
162.62.231.174,3030,win.dcrat,100,2025-12-08
117.72.192.170,9999,unknown,100,2025-12-08
20.96.169.122,3000,unknown,100,2025-12-08
81.88.26.239,443,unknown,100,2025-12-08
181.215.135.168,3333,unknown,100,2025-12-08
3.36.220.178,443,unknown,100,2025-12-08
102.117.167.124,7443,unknown,100,2025-12-08
161.35.197.145,7443,unknown,100,2025-12-08
45.74.9.54,101,win.asyncrat,100,2025-12-08
45.74.9.54,103,win.asyncrat,100,2025-12-08
194.246.84.13,2030,unknown,100,2025-12-08
208.87.204.36,81,win.cobalt_strike,100,2025-12-08
208.87.204.35,88,win.cobalt_strike,100,2025-12-08
208.87.203.24,81,win.cobalt_strike,100,2025-12-08
208.87.204.25,81,win.cobalt_strike,100,2025-12-08
208.87.205.46,81,win.cobalt_strike,100,2025-12-08
149.30.248.53,88,win.cobalt_strike,100,2025-12-08
208.87.203.3,81,win.cobalt_strike,100,2025-12-08
208.87.205.45,81,win.cobalt_strike,100,2025-12-08
208.87.203.9,81,win.cobalt_strike,100,2025-12-08
149.30.248.24,81,win.cobalt_strike,100,2025-12-08
208.87.204.40,88,win.cobalt_strike,100,2025-12-08
83.97.20.231,443,win.sliver,75,2025-12-08
69.30.198.218,443,win.sliver,75,2025-12-08
69.30.198.218,4433,win.sliver,75,2025-12-08
176.117.68.140,8888,win.sliver,75,2025-12-08
46.62.240.211,443,win.vidar,100,2025-12-08
91.124.149.226,443,win.vidar,100,2025-12-08
91.124.149.72,443,win.vidar,100,2025-12-08
91.98.122.235,443,win.vidar,100,2025-12-08
185.237.166.132,80,win.cobalt_strike,100,2025-12-08
129.28.85.210,58000,win.cobalt_strike,100,2025-12-08
196.75.6.43,2222,win.meterpreter,100,2025-12-08
103.177.46.52,3790,win.meterpreter,100,2025-12-08
103.177.46.68,3790,win.meterpreter,100,2025-12-08
103.177.47.40,3790,win.meterpreter,100,2025-12-08
103.177.46.117,3790,win.meterpreter,100,2025-12-08
103.177.47.43,3790,win.meterpreter,100,2025-12-08
103.177.46.30,3790,win.meterpreter,100,2025-12-08
103.177.47.114,3790,win.meterpreter,100,2025-12-08
103.177.47.85,3790,win.meterpreter,100,2025-12-08
103.177.46.90,3790,win.meterpreter,100,2025-12-08
103.177.47.110,3790,win.meterpreter,100,2025-12-08
103.177.47.88,3790,win.meterpreter,100,2025-12-08
103.177.46.25,3790,win.meterpreter,100,2025-12-08
103.177.46.112,3790,win.meterpreter,100,2025-12-08
103.177.47.72,3790,win.meterpreter,100,2025-12-08
103.177.47.98,3790,win.meterpreter,100,2025-12-08
103.177.46.94,3790,win.meterpreter,100,2025-12-08
103.177.46.88,3790,win.meterpreter,100,2025-12-08
103.177.46.60,3790,win.meterpreter,100,2025-12-08
103.177.46.38,3790,win.meterpreter,100,2025-12-08
103.177.46.116,3790,win.meterpreter,100,2025-12-08
103.177.46.107,3790,win.meterpreter,100,2025-12-08
103.177.47.78,3790,win.meterpreter,100,2025-12-08
45.152.161.176,10001,elf.kaiji,100,2025-12-08
213.209.157.185,1911,win.redline_stealer,100,2025-12-08
144.86.11.52,443,win.netsupportmanager_rat,100,2025-12-08
69.167.10.107,443,win.dcrat,100,2025-12-08
118.26.111.40,4443,win.havoc,100,2025-12-08
45.74.9.54,82,win.asyncrat,100,2025-12-08
123.201.1.28,8888,win.asyncrat,100,2025-12-08
45.74.6.60,81,win.asyncrat,100,2025-12-08
47.79.1.200,8888,unknown,100,2025-12-08
154.26.214.203,8888,unknown,100,2025-12-08
4.201.185.160,31337,win.sliver,100,2025-12-08
172.86.116.152,42718,win.sliver,100,2025-12-08
180.76.141.175,8090,win.cobalt_strike,100,2025-12-08
180.76.141.175,4444,win.cobalt_strike,100,2025-12-08
208.87.205.7,81,win.cobalt_strike,100,2025-12-08
208.87.203.11,81,win.cobalt_strike,100,2025-12-08
208.87.204.26,81,win.cobalt_strike,100,2025-12-08
208.87.203.51,81,win.cobalt_strike,100,2025-12-08
156.234.74.232,7032,win.cobalt_strike,100,2025-12-08
208.87.205.19,81,win.cobalt_strike,100,2025-12-08
149.30.248.14,81,win.cobalt_strike,100,2025-12-08
149.30.248.30,81,win.cobalt_strike,100,2025-12-08
208.87.203.25,81,win.cobalt_strike,100,2025-12-08
156.234.251.18,7032,win.cobalt_strike,100,2025-12-08
208.87.203.13,81,win.cobalt_strike,100,2025-12-08
149.30.248.40,81,win.cobalt_strike,100,2025-12-08
208.87.203.23,81,win.cobalt_strike,100,2025-12-08
208.87.204.33,81,win.cobalt_strike,100,2025-12-08
208.87.203.14,81,win.cobalt_strike,100,2025-12-08
208.87.203.31,81,win.cobalt_strike,100,2025-12-08
150.158.41.200,39975,win.cobalt_strike,100,2025-12-08
208.87.205.23,81,win.cobalt_strike,100,2025-12-08
208.87.204.5,81,win.cobalt_strike,100,2025-12-08
208.87.203.52,81,win.cobalt_strike,100,2025-12-08
154.6.197.39,1999,elf.mirai,80,2025-12-08
204.10.161.131,3608,jar.strrat,100,2025-12-08
138.68.169.159,8001,elf.aisuru,75,2025-12-08
138.197.17.165,8001,elf.aisuru,75,2025-12-08
206.81.0.166,8001,elf.aisuru,75,2025-12-08
157.230.213.162,8001,elf.aisuru,75,2025-12-08
134.209.63.97,8001,elf.aisuru,75,2025-12-08
157.245.183.198,8001,elf.aisuru,75,2025-12-08
138.68.178.24,8001,elf.aisuru,75,2025-12-08
64.227.79.157,8001,elf.aisuru,75,2025-12-08
178.238.228.195,4006,win.netwire,100,2025-12-08
23.94.80.162,8998,win.remcos,100,2025-12-08
103.177.46.21,3790,win.meterpreter,100,2025-12-08
185.208.156.169,7702,win.asyncrat,100,2025-12-08
185.137.132.30,80,win.sliver,100,2025-12-08
192.158.233.200,43430,win.remcos,100,2025-12-08
120.25.0.165,50001,win.cobalt_strike,100,2025-12-08
43.240.30.149,8081,win.cobalt_strike,100,2025-12-08
208.87.204.47,81,win.cobalt_strike,100,2025-12-08
208.87.205.9,81,win.cobalt_strike,100,2025-12-08
208.87.205.53,81,win.cobalt_strike,100,2025-12-08
208.87.204.52,81,win.cobalt_strike,100,2025-12-08
208.87.205.33,81,win.cobalt_strike,100,2025-12-08
208.87.203.2,81,win.cobalt_strike,100,2025-12-08
208.87.204.60,81,win.cobalt_strike,100,2025-12-08
149.30.248.6,81,win.cobalt_strike,100,2025-12-08
103.30.77.154,80,win.cobalt_strike,100,2025-12-08
149.30.248.60,81,win.cobalt_strike,100,2025-12-08
208.87.203.29,81,win.cobalt_strike,100,2025-12-08
208.87.205.61,81,win.cobalt_strike,100,2025-12-08
149.30.248.54,81,win.cobalt_strike,100,2025-12-08
149.30.248.45,81,win.cobalt_strike,100,2025-12-08
208.87.204.45,81,win.cobalt_strike,100,2025-12-08
208.87.205.31,81,win.cobalt_strike,100,2025-12-08
208.87.203.43,81,win.cobalt_strike,100,2025-12-08
149.30.248.51,81,win.cobalt_strike,100,2025-12-08
208.87.204.53,81,win.cobalt_strike,100,2025-12-08
208.87.205.44,81,win.cobalt_strike,100,2025-12-08
149.30.248.29,81,win.cobalt_strike,100,2025-12-08
176.65.132.12,5588,win.njrat,100,2025-12-08
123.253.111.217,4321,win.adaptix_c2,100,2025-12-08
193.24.211.77,9000,win.sectop_rat,100,2025-12-08
208.87.203.36,81,win.cobalt_strike,100,2025-12-08
149.30.248.57,81,win.cobalt_strike,100,2025-12-08
208.87.205.11,81,win.cobalt_strike,100,2025-12-08
149.30.248.10,81,win.cobalt_strike,100,2025-12-08
208.87.204.62,81,win.cobalt_strike,100,2025-12-08
149.30.248.27,81,win.cobalt_strike,100,2025-12-08
208.87.205.34,81,win.cobalt_strike,100,2025-12-08
208.87.205.27,81,win.cobalt_strike,100,2025-12-08
208.87.204.57,81,win.cobalt_strike,100,2025-12-08
206.119.174.78,6667,win.valley_rat,100,2025-12-07
91.132.93.251,10443,win.bianlian,100,2025-12-07
51.77.210.109,3333,unknown,100,2025-12-07
49.13.27.175,3333,unknown,100,2025-12-07
110.40.173.140,3331,unknown,100,2025-12-07
38.242.133.134,3399,unknown,100,2025-12-07
107.174.43.77,3333,unknown,100,2025-12-07
96.30.195.125,3333,unknown,100,2025-12-07
115.190.45.230,60000,unknown,100,2025-12-07
38.175.194.35,24,elf.kaiji,100,2025-12-07
85.185.108.64,55476,win.dcrat,100,2025-12-07
47.243.211.91,8888,unknown,100,2025-12-07
83.97.20.231,636,win.sliver,90,2025-12-07
208.87.203.55,81,win.cobalt_strike,100,2025-12-07
208.87.203.41,81,win.cobalt_strike,100,2025-12-07
208.87.205.21,81,win.cobalt_strike,100,2025-12-07
208.87.205.15,81,win.cobalt_strike,100,2025-12-07
208.87.204.19,81,win.cobalt_strike,100,2025-12-07
149.30.248.12,81,win.cobalt_strike,100,2025-12-07
208.87.205.38,81,win.cobalt_strike,100,2025-12-07
149.30.248.37,81,win.cobalt_strike,100,2025-12-07
208.87.205.10,81,win.cobalt_strike,100,2025-12-07
208.87.205.1,81,win.cobalt_strike,100,2025-12-07
208.87.204.14,81,win.cobalt_strike,100,2025-12-07
45.64.52.174,443,win.cobalt_strike,100,2025-12-07
208.87.204.35,81,win.cobalt_strike,100,2025-12-07
149.30.248.15,81,win.cobalt_strike,100,2025-12-07
149.30.248.36,81,win.cobalt_strike,100,2025-12-07
149.30.248.31,81,win.cobalt_strike,100,2025-12-07
47.98.181.91,443,win.cobalt_strike,100,2025-12-07
208.87.205.6,81,win.cobalt_strike,100,2025-12-07
208.87.204.55,81,win.cobalt_strike,100,2025-12-07
208.87.205.29,81,win.cobalt_strike,100,2025-12-07
208.87.204.23,81,win.cobalt_strike,100,2025-12-07
208.87.203.58,81,win.cobalt_strike,100,2025-12-07
100.91.154.84,80,win.cobalt_strike,75,2025-12-07
196.75.122.30,2222,win.meterpreter,100,2025-12-07
209.141.59.190,8080,win.chaos,100,2025-12-07
217.217.243.43,80,elf.moobot,100,2025-12-07
154.37.219.249,24,elf.kaiji,100,2025-12-07
2.59.135.75,1111,win.venom,100,2025-12-07
141.8.199.207,80,win.havoc,100,2025-12-07
51.38.235.182,4443,unknown,100,2025-12-07
67.217.228.32,8888,unknown,100,2025-12-07
144.22.192.7,8888,unknown,100,2025-12-07
176.117.68.140,443,win.sliver,100,2025-12-07
154.39.81.184,80,win.ghost_rat,100,2025-12-07
213.199.41.106,80,win.cobalt_strike,100,2025-12-07
149.30.248.42,81,win.cobalt_strike,100,2025-12-07
45.64.52.181,443,win.cobalt_strike,100,2025-12-07
45.64.52.161,443,win.cobalt_strike,100,2025-12-07
149.30.248.62,81,win.cobalt_strike,100,2025-12-07
149.30.248.50,81,win.cobalt_strike,100,2025-12-07
208.87.204.56,81,win.cobalt_strike,100,2025-12-07
208.87.203.34,81,win.cobalt_strike,100,2025-12-07
208.87.203.16,81,win.cobalt_strike,100,2025-12-07
208.87.204.1,81,win.cobalt_strike,100,2025-12-07
208.87.205.56,81,win.cobalt_strike,100,2025-12-07
149.30.248.59,81,win.cobalt_strike,100,2025-12-07
206.119.190.78,81,win.cobalt_strike,100,2025-12-07
208.87.205.52,81,win.cobalt_strike,100,2025-12-07
149.30.248.25,81,win.cobalt_strike,100,2025-12-07
149.30.248.43,81,win.cobalt_strike,100,2025-12-07
208.87.204.9,81,win.cobalt_strike,100,2025-12-07
149.30.248.52,81,win.cobalt_strike,100,2025-12-07
213.176.16.206,80,win.cobalt_strike,100,2025-12-07
208.87.203.19,81,win.cobalt_strike,100,2025-12-07
149.30.248.44,81,win.cobalt_strike,100,2025-12-07
208.87.205.26,81,win.cobalt_strike,100,2025-12-07
149.30.248.53,81,win.cobalt_strike,100,2025-12-07
208.87.204.27,81,win.cobalt_strike,100,2025-12-07
149.30.248.16,81,win.cobalt_strike,100,2025-12-07
208.87.203.38,81,win.cobalt_strike,100,2025-12-07
208.87.203.56,81,win.cobalt_strike,100,2025-12-07
208.87.205.49,81,win.cobalt_strike,100,2025-12-07
149.30.248.21,81,win.cobalt_strike,100,2025-12-07
208.87.205.2,81,win.cobalt_strike,100,2025-12-07
208.87.203.8,81,win.cobalt_strike,100,2025-12-07
149.30.248.33,81,win.cobalt_strike,100,2025-12-07
208.87.203.33,81,win.cobalt_strike,100,2025-12-07
208.87.203.28,81,win.cobalt_strike,100,2025-12-07
208.87.204.16,81,win.cobalt_strike,100,2025-12-07
208.87.205.17,81,win.cobalt_strike,100,2025-12-07
198.176.61.178,446,win.valley_rat,100,2025-12-07
72.56.88.91,443,win.sliver,75,2025-12-07
51.178.39.162,1177,win.xworm,100,2025-12-07
156.226.183.249,2525,win.valley_rat,100,2025-12-07
176.113.73.167,6000,win.xworm,100,2025-12-07
191.96.224.156,1337,win.xworm,100,2025-12-07
45.156.87.16,39691,elf.mirai,75,2025-12-07
154.6.197.37,1999,elf.mirai,80,2025-12-07
194.15.36.214,1999,elf.mirai,80,2025-12-07
8.138.226.170,80,win.cobalt_strike,75,2025-12-07
77.0.69.202,7443,unknown,100,2025-12-07
195.20.17.103,7443,unknown,100,2025-12-07
167.71.235.197,7443,unknown,100,2025-12-07
165.232.180.50,7443,unknown,100,2025-12-07
77.90.185.59,9000,win.sectop_rat,100,2025-12-07
107.172.75.201,8888,unknown,100,2025-12-07
180.76.141.175,443,win.cobalt_strike,100,2025-12-07
208.87.203.35,81,win.cobalt_strike,100,2025-12-07
208.87.203.60,81,win.cobalt_strike,100,2025-12-07
149.30.248.48,81,win.cobalt_strike,100,2025-12-07
138.226.236.41,8443,elf.mirai,75,2025-12-07
144.124.243.39,8443,elf.mirai,75,2025-12-07
94.249.175.8,8443,elf.mirai,75,2025-12-07
88.210.14.152,8443,elf.mirai,75,2025-12-07
103.231.14.104,4333,win.valley_rat,100,2025-12-07
172.86.91.7,9001,win.meterpreter,75,2025-12-07
172.86.91.7,9090,win.meterpreter,75,2025-12-07
172.86.91.7,21,win.meterpreter,75,2025-12-07
172.86.91.7,8080,win.meterpreter,75,2025-12-07
196.251.100.222,4444,win.xworm,100,2025-12-07
173.232.146.95,7000,win.asyncrat,100,2025-12-07
186.169.59.54,5061,win.remcos,100,2025-12-07
43.240.30.142,8081,win.cobalt_strike,100,2025-12-07
121.40.146.238,3333,unknown,100,2025-12-07
23.226.48.214,7884,win.cobalt_strike,100,2025-12-07
156.234.145.47,7884,win.cobalt_strike,100,2025-12-07
43.240.30.130,8081,win.cobalt_strike,100,2025-12-07
23.235.179.102,9231,win.cobalt_strike,100,2025-12-07
47.109.130.74,8080,win.cobalt_strike,100,2025-12-07
45.32.123.108,443,win.sliver,90,2025-12-07
162.243.28.13,11887,win.asyncrat,100,2025-12-07
92.118.112.194,60000,unknown,100,2025-12-07
45.88.186.253,1000,win.remcos,50,2025-12-07
205.185.116.233,80,win.lockbit,100,2025-12-07
195.20.17.224,443,win.sliver,75,2025-12-07
159.0.15.208,443,win.qakbot,75,2025-12-07
103.177.47.118,3790,win.meterpreter,100,2025-12-07
185.196.10.199,8443,win.havoc,100,2025-12-07
62.60.179.219,8089,apk.hook,100,2025-12-07
62.164.177.30,9000,win.sectop_rat,100,2025-12-07
117.72.199.157,8888,unknown,100,2025-12-07
35.215.239.10,80,win.sliver,100,2025-12-07
164.90.209.246,443,win.sliver,100,2025-12-07
117.72.199.157,7443,win.cobalt_strike,100,2025-12-07
121.43.251.169,8888,win.cobalt_strike,100,2025-12-07
143.92.56.248,1080,win.fatal_rat,100,2025-12-07
102.98.105.53,443,win.netsupportmanager_rat,100,2025-12-07
72.62.20.217,443,win.havoc,100,2025-12-07
194.156.89.81,30120,win.quasar_rat,100,2025-12-07
89.116.51.98,7443,unknown,100,2025-12-07
41.43.193.247,222,win.asyncrat,100,2025-12-07
93.233.104.82,51124,win.asyncrat,100,2025-12-07
154.12.16.29,8888,unknown,100,2025-12-07
193.42.36.150,80,win.cobalt_strike,100,2025-12-07
