ip	tag
120.48.50.33	Cobalt Strike C2
185.3.45.6	Cobalt Strike C2
107.172.86.55	Cobalt Strike C2
134.209.96.42	Cobalt Strike C2
185.195.65.55	Cobalt Strike C2
172.167.21.213	Cobalt Strike C2
117.72.181.104	Cobalt Strike C2
47.115.45.206	Cobalt Strike C2
8.148.194.157	Cobalt Strike C2
143.198.52.197	Cobalt Strike C2
8.155.161.181	Cobalt Strike C2
8.148.211.47	Cobalt Strike C2
47.105.36.109	Cobalt Strike C2
85.158.108.190	Cobalt Strike C2
139.196.126.161	Cobalt Strike C2
115.120.245.134	Cobalt Strike C2
165.154.238.214	Cobalt Strike C2
88.214.50.137	Cobalt Strike C2
45.204.216.24	Cobalt Strike C2
81.69.98.230	Cobalt Strike C2
110.42.232.120	Cobalt Strike C2
36.134.91.64	Cobalt Strike C2
42.192.49.72	Cobalt Strike C2
208.87.205.1	Cobalt Strike C2
1.13.175.24	Cobalt Strike C2
206.189.158.172	Cobalt Strike C2
143.92.43.246	Cobalt Strike C2
42.51.34.56	Cobalt Strike C2
47.121.137.8	Cobalt Strike C2
101.43.91.156	Cobalt Strike C2
18.143.197.178	Cobalt Strike C2
106.75.224.31	Cobalt Strike C2
8.137.149.67	Cobalt Strike C2
106.75.162.108	Cobalt Strike C2
154.193.244.146	Cobalt Strike C2
136.115.102.225	Cobalt Strike C2
43.249.175.89	Cobalt Strike C2
43.143.97.172	Cobalt Strike C2
208.87.204.43	Cobalt Strike C2
143.92.43.153	Cobalt Strike C2
101.32.109.112	Cobalt Strike C2
47.84.116.153	Cobalt Strike C2
194.87.68.115	Cobalt Strike C2
52.156.27.122	Cobalt Strike C2
103.164.81.113	Cobalt Strike C2
117.72.199.157	Cobalt Strike C2
24.199.124.37	Cobalt Strike C2
123.60.60.119	Cobalt Strike C2
115.29.202.62	Cobalt Strike C2
118.25.85.198	Cobalt Strike C2
120.48.43.140	Cobalt Strike C2
121.41.167.80	Cobalt Strike C2
111.228.40.85	Cobalt Strike C2
83.229.126.65	Cobalt Strike C2
165.154.125.212	Cobalt Strike C2
124.71.32.19	Cobalt Strike C2
119.3.159.206	Cobalt Strike C2
47.79.88.143	Cobalt Strike C2
47.97.113.42	Cobalt Strike C2
208.87.203.19	Cobalt Strike C2
43.161.245.186	Cobalt Strike C2
20.172.239.49	Cobalt Strike C2
188.121.123.185	Cobalt Strike C2
172.190.244.213	Cobalt Strike C2
122.51.46.102	Cobalt Strike C2
47.107.136.106	Cobalt Strike C2
118.89.81.201	Cobalt Strike C2
47.116.17.233	Cobalt Strike C2
34.19.22.113	Cobalt Strike C2
137.220.194.49	Cobalt Strike C2
103.254.110.182	Cobalt Strike C2
115.190.161.178	Cobalt Strike C2
38.147.172.78	Cobalt Strike C2
106.75.215.96	Cobalt Strike C2
49.233.204.250	Cobalt Strike C2
103.125.248.109	Cobalt Strike C2
8.213.237.239	Cobalt Strike C2
117.72.206.39	Cobalt Strike C2
8.147.128.54	Cobalt Strike C2
154.198.49.6	Cobalt Strike C2
103.97.179.158	Cobalt Strike C2
120.24.169.38	Cobalt Strike C2
123.207.20.187	Cobalt Strike C2
217.138.215.82	Cobalt Strike C2
106.13.137.229	Cobalt Strike C2
154.201.74.112	Cobalt Strike C2
47.120.70.161	Cobalt Strike C2
36.111.166.231	Cobalt Strike C2
40.77.86.17	Cobalt Strike C2
208.87.203.44	Cobalt Strike C2
8.138.120.80	Cobalt Strike C2
88.214.50.149	Cobalt Strike C2
107.149.163.137	Cobalt Strike C2
125.227.175.19	Cobalt Strike C2
143.92.43.231	Cobalt Strike C2
8.137.114.210	Cobalt Strike C2
134.122.140.185	Cobalt Strike C2
124.221.32.87	Cobalt Strike C2
43.163.112.217	Cobalt Strike C2
110.40.176.194	Cobalt Strike C2
124.221.255.4	Cobalt Strike C2
47.86.7.10	Cobalt Strike C2
83.229.121.82	Cobalt Strike C2
159.75.221.127	Cobalt Strike C2
115.190.178.249	Cobalt Strike C2
114.132.217.187	Cobalt Strike C2
8.137.70.120	Cobalt Strike C2
47.98.134.252	Cobalt Strike C2
77.83.207.218	Cobalt Strike C2
38.147.170.119	Cobalt Strike C2
106.55.60.141	Cobalt Strike C2
150.158.119.242	Cobalt Strike C2
81.70.37.146	Cobalt Strike C2
107.149.192.54	Cobalt Strike C2
222.255.214.236	Cobalt Strike C2
42.192.49.146	Cobalt Strike C2
39.105.154.184	Cobalt Strike C2
194.14.217.125	Cobalt Strike C2
121.41.116.254	Cobalt Strike C2
129.212.185.115	Cobalt Strike C2
47.109.145.121	Cobalt Strike C2
101.34.66.77	Cobalt Strike C2
208.87.203.26	Cobalt Strike C2
150.158.170.241	Cobalt Strike C2
124.223.114.203	Cobalt Strike C2
124.223.199.39	Cobalt Strike C2
40.67.149.122	Cobalt Strike C2
81.70.255.195	Cobalt Strike C2
47.92.78.31	Cobalt Strike C2
101.35.109.246	Cobalt Strike C2
43.139.169.60	Cobalt Strike C2
18.171.177.177	Cobalt Strike C2
35.231.121.102	Cobalt Strike C2
47.121.135.201	Cobalt Strike C2
39.106.35.19	Cobalt Strike C2
39.104.78.25	Cobalt Strike C2
4.201.220.7	Cobalt Strike C2
101.37.100.133	Cobalt Strike C2
8.153.205.30	Cobalt Strike C2
47.243.175.24	Cobalt Strike C2
47.79.19.147	Cobalt Strike C2
39.105.61.160	Cobalt Strike C2
106.54.61.188	Cobalt Strike C2
152.32.202.240	Cobalt Strike C2
8.137.161.14	Cobalt Strike C2
8.148.5.67	Cobalt Strike C2
167.179.73.103	Cobalt Strike C2
16.170.164.58	Cobalt Strike C2
119.29.183.182	Cobalt Strike C2
129.226.212.179	Cobalt Strike C2
83.229.125.47	Cobalt Strike C2
171.244.143.184	Cobalt Strike C2
172.245.215.43	Cobalt Strike C2
208.87.205.54	Cobalt Strike C2
87.120.93.66	Cobalt Strike C2
152.32.169.68	Cobalt Strike C2
8.137.77.49	Cobalt Strike C2
195.65.41.209	Cobalt Strike C2
47.121.130.60	Cobalt Strike C2
182.92.239.94	Cobalt Strike C2
119.45.25.66	Cobalt Strike C2
124.221.215.174	Cobalt Strike C2
45.32.250.246	Cobalt Strike C2
43.155.252.158	Cobalt Strike C2
165.154.236.235	Cobalt Strike C2
118.25.91.151	Cobalt Strike C2
20.74.209.192	Cobalt Strike C2
118.31.16.216	Cobalt Strike C2
1.15.25.148	Cobalt Strike C2
47.245.90.197	Cobalt Strike C2
47.90.142.15	Cobalt Strike C2
117.72.102.110	Cobalt Strike C2
5.182.210.126	Cobalt Strike C2
122.51.93.94	Cobalt Strike C2
43.138.0.179	Cobalt Strike C2
208.87.204.40	Cobalt Strike C2
116.62.226.163	Cobalt Strike C2
39.105.165.37	Cobalt Strike C2
101.132.173.62	Cobalt Strike C2
120.79.229.151	Cobalt Strike C2
176.223.112.108	Cobalt Strike C2
41.216.189.46	Cobalt Strike C2
49.233.32.31	Cobalt Strike C2
156.238.233.21	Cobalt Strike C2
111.92.243.97	Cobalt Strike C2
118.31.18.77	Cobalt Strike C2
38.147.170.204	Cobalt Strike C2
192.140.163.165	Cobalt Strike C2
62.234.150.115	Cobalt Strike C2
47.98.165.119	Cobalt Strike C2
213.183.54.229	Cobalt Strike C2
47.243.100.234	Cobalt Strike C2
138.226.236.42	Cobalt Strike C2
8.148.238.210	Cobalt Strike C2
8.138.167.123	Cobalt Strike C2
47.117.143.185	Cobalt Strike C2
114.132.150.96	Cobalt Strike C2
8.134.167.150	Cobalt Strike C2
112.125.88.176	Cobalt Strike C2
23.248.214.6	Cobalt Strike C2
124.221.210.150	Cobalt Strike C2
108.165.228.132	Cobalt Strike C2
116.198.233.179	Cobalt Strike C2
152.32.251.78	Cobalt Strike C2
106.52.208.143	Cobalt Strike C2
101.43.166.60	Cobalt Strike C2
165.154.244.73	Cobalt Strike C2
117.72.222.203	Cobalt Strike C2
68.64.177.221	Cobalt Strike C2
43.139.3.86	Cobalt Strike C2
18.168.199.109	Cobalt Strike C2
156.234.121.183	Cobalt Strike C2
20.81.164.109	Cobalt Strike C2
34.56.42.78	Cobalt Strike C2
43.255.30.4	Cobalt Strike C2
85.215.221.231	Covenant C2
155.94.144.226	Covenant C2
159.223.201.35	Covenant C2
154.44.10.42	Covenant C2
144.91.125.213	Covenant C2
89.58.30.49	Covenant C2
185.137.92.3	Covenant C2
185.170.215.191	Covenant C2
220.70.92.31	DarkComet Trojan
79.100.80.211	DarkComet Trojan
45.152.243.178	DarkComet Trojan
189.150.99.77	DarkComet Trojan
88.201.153.72	DarkComet Trojan
95.172.113.169	DarkComet Trojan
222.112.20.121	DarkComet Trojan
77.199.95.201	DarkComet Trojan
213.155.195.70	DarkComet Trojan
38.19.198.245	DarkComet Trojan
88.247.35.166	DarkComet Trojan
40.81.29.145	DarkComet Trojan
87.126.82.122	DarkComet Trojan
198.135.48.134	DarkComet Trojan
93.183.124.59	DarkComet Trojan
48.209.82.191	DcRAT
160.187.146.97	DcRAT
23.237.106.62	DcRAT
137.220.154.120	DcRAT
137.220.154.104	DcRAT
86.54.42.245	DcRAT
172.111.198.225	DcRAT
103.180.236.220	DcRAT
156.247.41.70	DcRAT
176.97.78.111	Deimos C2
92.34.35.119	Gh0st RAT Trojan
213.179.32.9	Gh0st RAT Trojan
54.38.116.47	Gh0st RAT Trojan
123.57.128.13	Gh0st RAT Trojan
88.129.241.65	Gh0st RAT Trojan
94.191.187.105	Gh0st RAT Trojan
15.184.212.216	GoPhish
52.87.131.126	GoPhish
41.231.122.52	GoPhish
74.249.119.149	GoPhish
8.134.68.15	GoPhish
72.56.76.143	GoPhish
78.46.167.21	GoPhish
89.169.131.254	GoPhish
48.217.21.253	GoPhish
52.71.196.198	GoPhish
217.154.68.152	GoPhish
172.105.41.51	GoPhish
47.121.28.203	GoPhish
34.9.31.28	GoPhish
37.205.13.125	GoPhish
141.148.208.171	GoPhish
190.110.41.114	GoPhish
103.148.110.43	GoPhish
196.216.245.252	GoPhish
163.47.9.13	GoPhish
222.118.241.116	GoPhish
38.56.209.142	GoPhish
20.0.202.73	GoPhish
46.101.21.16	GoPhish
45.225.129.50	GoPhish
129.212.168.86	GoPhish
196.249.195.47	GoPhish
35.223.103.96	GoPhish
34.18.165.179	GoPhish
134.209.223.203	GoPhish
202.151.176.128	GoPhish
48.209.82.226	GoPhish
104.248.24.98	GoPhish
139.144.176.85	GoPhish
216.126.227.24	GoPhish
40.114.83.155	GoPhish
57.130.17.92	GoPhish
83.173.113.66	GoPhish
104.248.105.64	GoPhish
2.32.103.166	GoPhish
103.169.3.162	GoPhish
144.22.207.61	GoPhish
34.46.180.128	GoPhish
34.200.246.16	GoPhish
129.151.252.237	GoPhish
121.224.7.169	GoPhish
144.22.192.165	GoPhish
54.177.158.57	GoPhish
34.101.80.31	GoPhish
161.132.54.23	GoPhish
107.175.53.109	GoPhish
139.59.239.171	GoPhish
82.165.110.142	GoPhish
139.162.185.94	GoPhish
104.47.145.108	GoPhish
5.189.175.162	GoPhish
170.239.86.183	GoPhish
212.64.195.38	GoPhish
83.228.218.74	GoPhish
34.67.76.233	GoPhish
202.60.229.162	GoPhish
165.227.165.47	GoPhish
69.5.16.74	GoPhish
163.7.16.211	GoPhish
117.190.245.135	GoPhish
13.36.37.253	GoPhish
5.78.86.64	GoPhish
13.127.23.22	GoPhish
185.22.196.133	GoPhish
170.64.208.80	GoPhish
72.11.151.27	GoPhish
202.37.152.179	GoPhish
4.185.64.81	GoPhish
149.202.73.215	GoPhish
52.78.214.5	GoPhish
162.19.92.7	GoPhish
99.79.9.18	GoPhish
35.192.187.146	GoPhish
64.227.178.226	GoPhish
136.144.176.243	GoPhish
146.190.159.168	GoPhish
47.94.193.73	GoPhish
81.90.226.110	GoPhish
20.213.217.227	GoPhish
206.189.116.120	GoPhish
218.104.52.188	GoPhish
167.234.226.89	GoPhish
35.219.80.69	GoPhish
195.77.79.162	GoPhish
79.98.9.72	GoPhish
20.79.52.198	GoPhish
4.153.5.136	GoPhish
185.67.144.27	GoPhish
20.104.78.25	GoPhish
136.228.40.23	GoPhish
167.71.237.184	GoPhish
54.209.16.108	GoPhish
35.226.115.235	GoPhish
34.200.163.136	GoPhish
202.10.45.245	GoPhish
20.157.75.32	GoPhish
145.131.30.136	GoPhish
65.109.12.247	GoPhish
139.59.44.192	GoPhish
45.12.70.91	GoPhish
106.12.15.187	GoPhish
164.92.132.92	GoPhish
31.56.60.104	GoPhish
35.227.245.87	GoPhish
13.158.228.105	GoPhish
108.141.125.190	GoPhish
138.199.217.30	GoPhish
123.56.92.251	GoPhish
172.234.198.96	GoPhish
51.12.243.123	GoPhish
136.144.165.159	GoPhish
159.65.114.244	GoPhish
45.79.2.86	GoPhish
169.239.105.7	GoPhish
51.38.226.104	GoPhish
159.198.36.84	GoPhish
47.245.60.33	GoPhish
34.101.34.177	GoPhish
44.219.215.74	GoPhish
120.26.207.29	GoPhish
45.226.189.70	GoPhish
159.89.167.49	GoPhish
4.152.40.32	GoPhish
159.203.72.93	GoPhish
129.213.166.220	GoPhish
34.68.246.7	GoPhish
54.155.189.199	GoPhish
42.193.219.158	GoPhish
77.222.37.207	GoPhish
4.185.79.65	GoPhish
107.174.241.152	GoPhish
190.119.16.140	GoPhish
120.25.123.213	GoPhish
172.236.137.60	GoPhish
15.223.51.57	GoPhish
213.199.35.51	GoPhish
98.130.133.65	GoPhish
62.84.190.38	GoPhish
34.132.98.183	GoPhish
47.120.38.173	GoPhish
112.74.48.245	GoPhish
34.46.0.79	GoPhish
35.224.159.59	GoPhish
147.182.156.86	GoPhish
47.113.145.18	GoPhish
159.203.48.34	GoPhish
206.189.189.202	GoPhish
103.125.88.117	GoPhish
103.103.23.161	GoPhish
139.59.99.99	GoPhish
152.53.130.64	GoPhish
38.47.80.157	GoPhish
18.142.26.235	GoPhish
4.201.122.3	GoPhish
167.172.182.247	GoPhish
172.255.232.146	GoPhish
185.68.11.29	GoPhish
152.67.212.185	GoPhish
34.38.195.43	GoPhish
3.212.215.46	GoPhish
79.137.248.131	GoPhish
101.251.176.126	GoPhish
202.151.177.221	GoPhish
20.157.223.57	GoPhish
165.232.118.106	GoPhish
194.147.34.171	GoPhish
34.29.87.80	GoPhish
157.90.231.173	GoPhish
206.189.19.79	GoPhish
138.197.168.34	GoPhish
190.119.63.144	GoPhish
89.116.30.81	GoPhish
59.44.114.182	GoPhish
3.82.152.138	GoPhish
13.61.112.93	GoPhish
36.154.179.148	GoPhish
31.57.228.83	GoPhish
134.209.171.89	GoPhish
203.121.62.7	GoPhish
157.10.253.253	GoPhish
52.91.89.36	GoPhish
210.243.90.35	GoPhish
87.106.64.174	GoPhish
121.36.195.178	GoPhish
157.90.228.223	GoPhish
3.224.255.123	GoPhish
200.155.28.217	GoPhish
178.62.216.158	GoPhish
39.103.98.20	GoPhish
168.138.228.68	GoPhish
196.249.195.58	GoPhish
89.104.66.63	GoPhish
91.230.235.210	GoPhish
94.46.171.220	GoPhish
164.92.223.34	GoPhish
84.235.240.155	GoPhish
185.145.148.80	GoPhish
34.252.217.241	GoPhish
52.233.86.40	GoPhish
47.250.112.192	GoPhish
4.201.140.200	GoPhish
223.76.218.109	GoPhish
34.120.113.25	GoPhish
159.65.80.200	GoPhish
159.89.9.188	GoPhish
34.16.45.18	GoPhish
37.148.212.55	GoPhish
34.123.246.69	GoPhish
87.65.108.118	GoPhish
3.226.119.211	Hak5 Cloud C2
152.53.131.80	Hak5 Cloud C2
151.80.57.49	Hak5 Cloud C2
50.116.33.70	Hak5 Cloud C2
3.15.211.77	Hak5 Cloud C2
176.78.175.137	Hak5 Cloud C2
68.183.156.215	Hak5 Cloud C2
44.207.242.127	Hak5 Cloud C2
20.234.166.219	Hak5 Cloud C2
34.205.200.160	Hak5 Cloud C2
164.132.50.235	Hak5 Cloud C2
157.230.118.220	Hak5 Cloud C2
54.90.152.55	Hak5 Cloud C2
3.10.70.226	Hak5 Cloud C2
208.72.84.151	Hak5 Cloud C2
54.80.190.97	Hak5 Cloud C2
24.9.117.208	Hak5 Cloud C2
54.37.226.76	Hak5 Cloud C2
35.166.57.84	Hak5 Cloud C2
51.68.220.158	Hak5 Cloud C2
162.83.132.117	Hak5 Cloud C2
44.233.34.245	Hak5 Cloud C2
75.247.215.213	Hak5 Cloud C2
104.234.25.18	Hak5 Cloud C2
13.58.42.201	Hak5 Cloud C2
83.135.113.128	Hak5 Cloud C2
35.179.73.255	Hak5 Cloud C2
67.205.158.194	Hak5 Cloud C2
52.54.42.29	Hak5 Cloud C2
85.215.180.194	Hak5 Cloud C2
176.97.114.244	Hak5 Cloud C2
52.44.29.15	Hak5 Cloud C2
45.77.200.160	Hak5 Cloud C2
18.233.73.116	Hak5 Cloud C2
164.92.221.59	Hak5 Cloud C2
44.229.216.182	Hak5 Cloud C2
213.109.162.38	Hak5 Cloud C2
188.155.209.163	Hak5 Cloud C2
3.10.24.207	Hak5 Cloud C2
18.220.193.242	Hak5 Cloud C2
54.185.235.168	Hak5 Cloud C2
3.78.118.33	Hak5 Cloud C2
18.216.133.250	Hak5 Cloud C2
85.219.209.133	Hak5 Cloud C2
3.13.238.127	Hak5 Cloud C2
18.195.227.45	Hak5 Cloud C2
87.106.203.84	Hak5 Cloud C2
85.90.244.171	Hak5 Cloud C2
3.104.135.43	Hak5 Cloud C2
74.50.89.212	Hak5 Cloud C2
95.82.0.207	Hak5 Cloud C2
161.97.140.46	Hak5 Cloud C2
165.22.37.191	Hak5 Cloud C2
45.9.63.19	Hak5 Cloud C2
104.248.139.111	Hak5 Cloud C2
44.226.160.77	Hak5 Cloud C2
23.21.105.248	Hak5 Cloud C2
83.135.119.102	Hak5 Cloud C2
85.215.125.206	Hak5 Cloud C2
3.143.175.125	Hak5 Cloud C2
95.179.152.61	Hak5 Cloud C2
165.227.223.105	Hak5 Cloud C2
51.195.148.62	Hak5 Cloud C2
3.66.145.34	Hak5 Cloud C2
174.138.33.113	Hak5 Cloud C2
83.135.117.198	Hak5 Cloud C2
212.34.136.14	Hak5 Cloud C2
54.167.65.206	Hak5 Cloud C2
99.79.172.196	Hak5 Cloud C2
71.131.51.37	Hak5 Cloud C2
5.1.100.217	Hak5 Cloud C2
217.25.221.221	Hak5 Cloud C2
194.87.161.238	Hak5 Cloud C2
13.37.135.154	Hak5 Cloud C2
128.65.199.205	Hak5 Cloud C2
165.22.21.102	Hak5 Cloud C2
165.227.41.66	Hak5 Cloud C2
18.170.246.72	Hak5 Cloud C2
149.28.209.56	Hak5 Cloud C2
96.246.38.83	Hak5 Cloud C2
138.2.136.23	Hak5 Cloud C2
192.227.249.141	Hak5 Cloud C2
172.233.151.229	Hak5 Cloud C2
212.227.181.41	Hak5 Cloud C2
152.67.58.223	Hak5 Cloud C2
94.185.79.214	Hak5 Cloud C2
8.213.35.190	Hak5 Cloud C2
143.198.155.71	Hak5 Cloud C2
172.105.26.151	Hak5 Cloud C2
142.93.199.234	Hak5 Cloud C2
54.190.92.4	Hak5 Cloud C2
89.117.2.138	Hak5 Cloud C2
92.63.163.8	Hak5 Cloud C2
4.251.111.177	Hak5 Cloud C2
46.224.40.91	Hak5 Cloud C2
213.161.176.93	Hak5 Cloud C2
44.232.3.13	Hak5 Cloud C2
