ip	first_seen_utc	tag
43.157.38.228	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.157.43.147	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.157.53.115	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.157.95.239	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.159.143.139	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.159.143.187	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.159.143.190	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.159.148.221	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.159.152.4	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.159.192.131	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.163.104.54	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.163.6.122	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.163.95.253	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.163.96.56	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.164.197.209	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.165.189.206	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.166.132.142	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.166.239.145	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.166.240.231	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.166.245.120	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.166.247.155	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.167.232.38	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.167.239.66	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.167.245.18	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.173.1.57	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
43.248.109.38	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
44.193.83.73	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
44.208.221.197	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
44.220.48.213	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
44.223.8.178	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
44.248.19.142	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
44.249.80.74	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
44.251.127.205	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.133.193.30	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.138.16.117	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.138.16.240	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.139.104.171	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.139.104.183	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.141.215.127	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.141.215.80	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.144.212.58	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.148.10.115	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.148.10.120	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.148.10.143	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.148.10.159	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.148.10.165	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.148.10.174	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.148.10.205	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.148.10.242	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.148.10.246	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.148.10.250	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.148.10.42	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.148.10.62	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.148.10.80	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.148.10.99	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.63.12.144	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.84.107.128	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.84.107.222	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.95.24.2	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
45.95.24.7	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
46.101.111.185	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
46.205.196.168	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
46.250.161.135	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
46.250.171.124	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
46.250.171.20	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
46.250.175.22	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.113	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.114	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.118	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.122	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.126	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.127	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.13	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.130	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.133	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.135	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.136	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.141	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.142	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.144	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.147	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.148	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.149	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.150	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.151	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.152	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.155	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.156	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.157	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.158	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.159	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.16	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.160	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.162	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.165	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.169	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.17	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.172	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.174	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.175	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.176	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.177	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.178	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.179	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.18	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.180	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.181	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.182	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.185	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.187	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.188	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.19	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.191	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.198	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.200	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.119.201	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.39.178	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.45.16	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.45.191	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.45.206	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.45.21	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.128.53.63	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.236.228.156	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.237.119.189	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.237.120.41	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.237.18.235	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.237.23.32	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.108	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.109	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.111	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.113	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.118	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.126	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.129	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.130	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.132	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.136	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.144	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.149	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.151	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.154	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.158	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.162	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.166	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.168	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.170	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.175	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.181	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.185	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.186	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.189	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.190	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.197	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.198	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.205	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.217	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.224	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.225	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.235	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.244	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.247	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.248	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.251	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.252	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.201.254	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.104	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.105	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.109	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.126	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.13	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.147	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.149	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.151	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.156	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.159	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.16	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.161	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.169	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.17	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.172	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.173	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.175	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.178	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.180	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.196	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.197	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.198	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.201	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.211	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.212	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.215	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.22	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.220	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.222	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.225	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.230	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.231	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.237	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.238	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.240	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.241	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.245	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.25	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.251	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.31	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.32	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.36	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.4	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.40	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.45	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.50	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.53	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.55	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.57	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.62	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.63	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.69	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.7	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.84	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.89	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.90	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.202.97	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.203.129	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.203.167	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.203.175	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.203.194	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.203.198	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.203.23	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.203.25	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.203.27	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.203.31	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.203.66	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.203.77	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.216.107	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.216.109	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.216.113	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.216.115	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.216.161	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.216.209	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.216.223	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.216.245	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.217.157	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.217.191	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.217.240	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.217.64	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.217.70	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.217.77	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.218.109	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.218.131	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.218.143	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.218.24	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.218.45	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.79.218.5	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.82.10.141	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.82.10.26	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.82.10.3	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.82.10.74	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.82.11.103	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.82.11.113	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.82.11.115	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
47.82.11.116	2026-04-22	DugganUSA Threat Intel 2026-04-22 #2
