ip	first_seen_utc	tag
31.58.87.132	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
45.11.180.174	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
45.11.180.198	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
45.11.183.165	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
45.11.183.19	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
45.11.183.45	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
45.134.26.41	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
45.135.232.149	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
45.144.53.62	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
45.61.136.81	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
64.52.80.121	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
67.217.228.198	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
77.90.153.43	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
78.153.155.131	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
79.132.130.148	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
79.132.131.200	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
80.64.18.245	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
80.77.25.114	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
80.77.25.239	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
80.77.25.88	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
85.192.49.6	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
85.208.84.115	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
85.208.84.65	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
87.120.93.167	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
88.214.50.83	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
91.202.233.132	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
91.202.233.250	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
94.141.122.164	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
77.83.207.56	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
192.109.138.103	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
37.230.62.235	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
85.208.84.242	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
89.185.84.211	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
94.159.113.123	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
94.159.113.32	2025-12-10	IOC - GrayBravo’s CastleLoader Activity Clusters Target Multiple Industries
178.16.52.145	2025-12-10	IOC - Threat Spotlight: Storm-0249 Moves from Mass Phishing to Precision EDR Exploitation
109.206.236.209	2025-12-10	IOC - Sharpening the knife: GOLD BLADE’s strategic evolution
162.33.178.61	2025-12-10	IOC - Sharpening the knife: GOLD BLADE’s strategic evolution
194.113.245.238	2025-12-10	IOC - Sharpening the knife: GOLD BLADE’s strategic evolution
23.254.224.79	2025-12-10	IOC - Sharpening the knife: GOLD BLADE’s strategic evolution
79.110.49.212	2025-12-10	IOC - Bellerophon could never have imagined. The ChimeraWire trojan boosts website popularity by skillfully pretending to be human
91.200.14.14	2025-12-10	IOC - Bellerophon could never have imagined. The ChimeraWire trojan boosts website popularity by skillfully pretending to be human
94.231.206.105	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.231.206.109	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.231.206.110	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.231.206.111	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.231.206.32	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.231.206.35	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.231.206.36	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.237.26.218	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.241.90.251	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.243.12.60	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.243.8.243	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.252.39.51	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.26.88.92	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.27.50.150	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.3.30.247	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.31.78.99	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.31.95.65	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.46.172.113	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.5.197.17	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.64.199.158	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.74.180.11	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.74.181.82	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.79.218.133	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
94.98.36.174	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.112.8.207	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.113.178.143	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.114.16.212	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.127.237.48	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.130.225.142	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.130.227.33	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.142.132.228	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.142.227.6	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.155.244.106	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.155.41.57	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.162.236.91	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.164.177.6	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.167.53.35	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.179.57.131	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.208.32.5	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.214.181.187	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.215.0.145	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.223.75.244	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.228.199.49	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.245.176.11	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.251.247.193	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.254.129.60	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.33.13.140	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.35.24.125	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.38.101.56	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.38.146.173	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.54.103.20	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.55.138.177	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.70.2.251	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.77.229.20	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.81.76.222	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.86.40.136	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.86.40.213	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.86.42.12	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.86.42.138	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.88.120.47	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.90.208.129	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
95.91.213.1	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
96.246.155.205	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
96.250.213.188	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
96.250.53.253	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
96.44.177.201	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
96.55.64.91	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
96.66.15.152	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
96.72.35.97	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
96.75.84.162	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
97.225.19.164	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
97.74.92.57	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
97.80.195.98	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
97.99.49.79	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.115.143.227	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.115.5.253	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.116.131.112	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.116.164.85	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.143.223.117	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.147.9.17	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.175.176.196	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.181.46.28	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.181.46.30	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.181.46.42	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.185.120.134	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.185.120.165	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.185.120.21	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.185.120.22	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.185.120.61	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.189.28.178	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.195.138.52	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.198.45.171	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.200.50.20	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.208.179.220	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.242.209.166	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.249.160.238	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.3.19.9	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.44.131.210	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
98.97.82.127	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
99.183.197.154	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
99.226.197.221	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
99.228.191.231	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
99.241.38.163	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
99.247.1.128	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
99.247.251.70	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 12)
8.216.17.197	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.216.2.212	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.217.110.65	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.217.127.41	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.217.155.15	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.217.196.164	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.217.207.187	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.217.24.118	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.217.78.214	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.217.80.25	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.217.95.221	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.217.98.221	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.218.135.30	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.218.139.61	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.218.142.241	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.218.234.74	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.218.238.34	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.218.241.217	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.218.243.151	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.218.56.130	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.218.76.250	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.219.13.183	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.219.144.157	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.219.160.145	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.219.164.218	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.219.175.13	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.219.182.48	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.219.215.70	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.219.238.9	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.219.253.75	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.219.61.10	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.219.7.75	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.219.74.137	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.219.88.183	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.220.243.104	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
8.24.214.62	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.104.44.196	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.104.82.116	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.134.10.125	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.136.2.73	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.136.27.155	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.14.142.215	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.143.187.115	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.144.210.213	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.144.95.233	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.15.149.129	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.171.25.157	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.171.53.9	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.187.103.213	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.187.66.206	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.208.105.103	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.225.222.236	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.230.31.193	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.249.149.225	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.251.153.143	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.29.82.118	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.70.96.146	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.70.96.150	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.70.96.153	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.70.96.154	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.71.227.182	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.82.68.53	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.87.193.97	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.92.204.106	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
80.94.92.73	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.111.58.176	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.12.108.100	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.12.63.171	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.131.110.208	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.168.83.101	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.177.136.68	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.180.92.60	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.19.135.11	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.19.3.50	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.193.235.156	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.199.26.68	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.213.124.22	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.25.126.121	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.28.94.242	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.79.13.68	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.88.52.141	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.88.52.233	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.9.145.110	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.90.29.240	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
81.96.239.157	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.102.189.183	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.115.8.233	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.117.246.130	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.117.246.46	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.100	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.53	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.55	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.56	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.58	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.66	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.68	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.71	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.72	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.76	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.81	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.82	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.83	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.84	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.85	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.89	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.90	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.91	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.92	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.94	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.98	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.118.29.99	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.13.157.237	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.135.70.1	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.135.87.216	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.145.197.249	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.158.229.153	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.180.147.107	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.180.147.121	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.180.37.140	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.209.210.238	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.23.177.49	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.34.214.193	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.52.75.132	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.55.164.205	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.60.169.187	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.62.142.45	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.65.150.54	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.65.215.113	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.66.252.127	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.67.158.88	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.7.28.192	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
82.78.102.139	2025-12-10	Malware Filter - Botnet List - 09-12-2025 (Part 11)
