ip	first_seen_utc	tag
47.79.202.7	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
52.159.225.196	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
52.234.40.193	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
54.39.89.101	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
54.39.89.153	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
54.39.89.185	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
54.39.89.206	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
54.39.89.231	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
54.39.89.233	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
54.39.89.240	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
54.39.89.45	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
54.39.89.46	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
54.39.89.48	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
54.39.89.56	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
54.39.89.97	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
62.133.45.2	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
89.188.76.176	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
92.119.177.87	2026-01-13	Oz Batch: 49 IOCs (avg BDE: 80)
205.210.31.154	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.155	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.159	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.16	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.161	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.162	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.163	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.164	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.167	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.168	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.169	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.170	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.171	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.173	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.175	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.178	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.182	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.194	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.195	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.196	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.198	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.2	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.201	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.204	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.207	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.218	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.221	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.23	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.230	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.231	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.232	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.239	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.240	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.242	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.243	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.248	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.249	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.25	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.252	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.255	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.26	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.38	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.39	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.40	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.46	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.47	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.49	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.50	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.51	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.52	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.16	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.162	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.17	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.171	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.18	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.188	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.19	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.194	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.196	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.2	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.206	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.21	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.219	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.22	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.23	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.234	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.24	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.25	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.29	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.3	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.30	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.4	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.47	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.48	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.49	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.5	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.50	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.52	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.57	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.58	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.7	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.83	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.10	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.101	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.102	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.106	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.107	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.108	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.11	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.12	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.131	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.132	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.133	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.135	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.136	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.138	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.142	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.148	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.149	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.152	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.224	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.23	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.230	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.234	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.235	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.236	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.24	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.245	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.247	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.248	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.25	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.251	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.3	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.36	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.38	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.40	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.42	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.44	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.45	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.46	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.48	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.49	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.5	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.50	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.51	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.52	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.55	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.56	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.57	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.58	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.6	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.66	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.69	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.84	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.87	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.88	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.90	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.92	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.96	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.46.170.4	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
204.188.218.179	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.0	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.1	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.11	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.13	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.14	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.146	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.15	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.152	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.159	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.105	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.107	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.109	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.110	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.114	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.120	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.125	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.127	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.13	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.132	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.135	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.136	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.138	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.144	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.147	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.148	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.149	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.15	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.151	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.153	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.155	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.158	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.159	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.161	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.162	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.163	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.165	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.167	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.17	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.170	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.172	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.173	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.174	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.175	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.177	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.179	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.180	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.181	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.182	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.184	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.195	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.198	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.20	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.203	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.206	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.208	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.217	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.22	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.221	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.223	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.141	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.144	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.159	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.168	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.171	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.177	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.180	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.192	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.201	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.204	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.21	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.225	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.234	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.24	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.240	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.246	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.25	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.27	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.37	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.49	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.51	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.52	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.55	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.57	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.58	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.60	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.61	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.63	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.66	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.69	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.72	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.73	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.79	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.82	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.85	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.87	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.93	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.97	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.99	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
149.232.143.41	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
155.94.177.175	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
158.173.152.35	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
183.207.48.227	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
185.182.194.245	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
187.108.197.183	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
191.101.157.178	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
192.99.232.216	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
196.22.131.130	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.100	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.101	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
85.208.98.19	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
85.208.98.23	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
86.125.60.57	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
88.99.57.93	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
89.248.173.171	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
8.217.211.42	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
8.217.212.0	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
8.217.212.86	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
8.219.158.46	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
8.220.218.253	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
91.224.92.185	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
91.227.68.187	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
91.90.120.164	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
91.90.122.36	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
91.92.241.199	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
91.92.242.178	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
93.123.109.214	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
93.123.109.60	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
93.123.109.7	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
93.158.90.67	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
93.158.91.24	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
93.159.230.28	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
93.159.230.84	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
94.74.106.105	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
94.74.106.89	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
94.74.110.24	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
94.74.124.158	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
94.74.82.65	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
95.111.250.103	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
95.181.234.29	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
96.41.38.202	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
9.169.121.184	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
9.169.121.185	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
9.234.151.81	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
104.232.199.34	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
111.7.100.42	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
131.100.228.140	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
138.246.253.7	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
139.186.206.86	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
146.190.29.71	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.103	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.105	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.109	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.111	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.12	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.120	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.123	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.126	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.129	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.138	2026-01-13	Oz Batch: 50 IOCs (avg BDE: 80)
