ip	first_seen_utc	tag
45.138.16.76	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.178	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.134.225.36	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
109.70.100.5	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.176	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
109.70.100.13	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
66.146.193.33	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.141.215.95	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.219	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
139.99.172.11	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
80.241.60.207	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.194	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
109.70.100.3	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
179.43.159.200	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.217	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.195	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.141.215.110	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.138.16.234	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
190.211.254.97	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.141.215.61	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.203	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
91.132.144.59	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.183.157.214	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.186	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.197	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
212.73.134.204	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
188.68.49.235	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
199.195.253.180	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
171.25.193.234	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.241.208.71	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.216	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.198	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
199.195.251.119	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.181.61.203	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
2.58.56.35	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
138.59.18.110	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.246.188.73	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.214	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
188.68.41.191	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.183	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
179.43.159.197	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.255.99.5	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
179.43.182.58	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.207.107.216	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.100.87.41	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
179.43.159.201	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.244.192.184	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
195.88.74.206	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
109.70.100.10	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
94.230.208.147	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
77.81.247.72	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
2.58.56.220	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.100.87.174	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
217.12.221.131	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
179.43.159.196	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.209	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
94.230.208.148	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
95.128.43.164	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
171.25.193.20	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
102.130.113.9	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.227.134.106	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
71.19.144.106	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
91.208.75.178	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.246.188.74	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.132.246.245	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
209.141.55.26	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.100.87.136	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.185	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.45.104.176	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.193	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
91.208.75.153	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
179.43.159.194	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
198.98.48.33	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
188.68.52.231	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
87.118.116.90	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.129.62.62	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.207.107.130	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
87.118.122.30	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
171.25.193.77	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
81.16.33.42	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
51.81.222.62	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.241.208.139	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.255.97.221	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
173.255.198.243	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
216.73.159.101	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
194.15.115.212	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
80.67.172.162	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
160.119.249.240	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.244.192.175	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
171.25.193.80	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
124.198.131.253	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.34.33.2	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.255.98.23	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.241.208.82	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
205.185.117.149	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
103.109.101.105	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
89.147.110.154	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
72.14.179.10	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
46.232.251.191	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
93.123.12.112	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
204.85.191.8	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.56.171.94	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
179.43.159.198	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.145.93.133	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.42.116.215	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
91.208.75.239	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
193.105.134.150	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
209.141.46.203	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
204.85.191.7	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
91.208.75.156	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
205.185.116.34	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
179.43.159.195	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.154.110.142	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
91.206.26.26	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
162.216.18.62	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
107.189.2.108	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.45.98.162	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.82.219.109	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.255.98.151	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.130.47.58	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.154.110.17	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
109.169.33.163	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.2.67.226	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
83.97.20.77	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
198.58.107.53	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.225.69.203	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.170.114.25	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
205.185.123.93	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
205.185.121.170	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
104.244.78.162	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.255.100.26	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
178.218.144.51	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.66.35.21	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.66.35.20	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
198.96.155.3	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.129.62.63	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
205.185.124.176	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.255.117.56	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
179.43.159.78	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
81.17.28.95	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
89.147.110.118	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
93.95.228.125	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
104.192.3.74	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
91.92.109.43	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.246.189.99	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
204.137.14.106	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
204.137.14.104	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
204.137.14.105	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
204.137.14.92	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.35	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.44	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.49	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.34	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.63	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.55	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.46	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.32	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.33	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.43	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.51	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.36	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.52	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.38	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.50	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.53	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.61	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.57	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.37	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.42	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.47	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.39	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.41	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.56	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.40	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.48	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.60	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.62	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.45	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.54	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.58	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.220.101.59	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.246.128.161	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
92.243.24.163	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
91.219.236.101	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
107.189.13.254	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
209.141.32.198	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
130.193.15.186	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
171.25.193.78	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.246.188.149	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.12.3.80	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
123.253.35.32	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.246.84.179	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
66.220.242.222	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.191.204.254	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
107.189.13.180	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
102.130.117.167	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.255.104.202	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.255.98.198	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
178.218.144.18	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
85.93.218.204	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
195.80.151.242	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
89.147.108.90	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
176.97.114.202	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
62.182.84.146	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
212.21.66.6	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
91.202.5.104	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
98.128.173.33	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.66.35.22	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
199.195.253.124	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
204.8.156.142	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.112.146.167	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.42.170.203	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.11.59.28	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
91.92.109.126	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.2.72.110	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
172.234.228.174	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
94.142.241.194	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
94.142.244.16	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.106.102.102	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
93.99.104.194	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
212.69.167.80	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
31.133.0.210	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
165.73.242.163	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.243.218.226	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.241.208.81	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
27.255.75.198	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.225.69.232	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
91.203.145.116	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
209.141.32.181	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.104.86.6	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
114.35.245.150	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
107.189.29.184	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.243.218.229	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.243.218.230	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
103.164.54.199	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
171.25.193.235	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.128.133.242	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
149.202.79.129	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
91.208.75.3	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
93.95.231.88	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
209.141.51.180	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.83.104.137	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.243.218.225	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.84.107.76	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.84.107.198	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.84.107.182	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
172.81.131.156	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
172.81.132.94	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
31.129.22.65	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
212.38.189.186	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
84.239.46.144	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
87.118.116.12	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
178.218.144.99	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.100.85.132	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
88.80.26.2	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
88.80.26.4	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
104.244.78.232	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
192.76.153.253	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
200.122.181.2	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
82.221.128.191	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
82.221.131.5	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
35.0.127.52	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
89.147.111.87	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.255.118.218	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
188.239.191.25	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
193.36.132.21	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
176.58.121.177	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.165.171.84	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
80.94.92.92	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
91.203.144.194	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
5.255.125.196	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
124.198.131.108	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
108.61.189.136	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
23.184.48.78	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
139.99.8.57	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
172.104.182.84	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
193.26.115.43	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
136.244.111.163	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
93.99.104.40	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
72.235.129.116	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
190.103.179.98	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
193.200.229.243	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.66.35.35	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.138.16.248	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
185.235.146.29	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
88.80.26.3	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
23.137.253.109	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
146.59.231.4	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.138.16.231	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
178.218.144.96	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
23.137.253.254	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.84.107.101	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
93.99.104.18	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
23.236.122.193	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
121.78.28.166	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
198.98.57.74	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
93.95.231.14	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
198.98.62.158	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.84.107.222	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.84.107.55	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.84.107.74	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.84.107.172	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.84.107.47	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
45.84.107.33	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
87.101.92.171	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
193.237.221.228	2026-01-31	DugganUSA Feed Harvest - 2026-01-31
