ip	first_seen_utc	tag
74.50.79.138	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
80.75.212.66	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.50	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
162.246.18.234	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.99	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
65.21.92.227	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.38	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.100	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
205.209.119.146	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.106	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.21	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.133	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
173.214.166.50	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.73	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.28	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
95.141.242.12	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
193.141.60.72	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.50	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.41	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
142.132.248.147	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.4	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.109	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.98	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
193.141.60.3	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
162.250.127.202	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.113	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.11	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.93	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.80	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.103	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
193.141.60.4	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
136.243.103.172	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.26	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
80.75.212.74	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.89	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
198.96.93.202	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
159.69.56.188	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
216.158.235.142	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
80.75.212.57	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.43	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
116.202.208.163	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
216.158.227.242	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.19	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
65.108.200.43	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
80.75.212.76	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
69.10.59.202	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
209.159.150.222	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
170.39.230.128	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.34	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
64.20.47.166	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
162.245.189.2	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.50.77.126	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.44	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.32	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.63	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.50.76.118	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.103	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.26	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.36	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
64.20.54.170	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.119	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.29	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
65.109.17.57	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
193.141.60.12	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.103	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
205.209.105.162	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.87	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.25	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
80.75.212.80	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.66	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.62	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
216.219.88.78	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.109	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.97	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
65.108.199.124	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
69.10.41.22	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
205.209.110.210	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.81	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
66.45.240.82	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.69	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.28	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
138.201.80.194	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.118	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.14	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
80.75.212.30	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.50.78.86	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
80.75.212.20	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.49	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.93	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
216.219.86.74	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.51	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.54	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.37	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
84.17.56.234	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.50.95.246	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.120	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
74.119.149.118	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.92	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.90	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.105	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.68	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.116	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
176.9.20.113	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.107	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
185.91.127.89	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.46	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
80.75.212.84	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
152.42.181.59	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.174.105.100	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
67.71.45.109	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
52.86.129.169	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
31.41.44.26	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.56.207.219	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
207.56.201.179	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
166.117.111.236	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
148.178.38.187	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
148.178.119.108	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
148.178.114.109	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
130.12.180.50	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
176.65.132.226	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
103.177.47.251	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
13.218.161.4	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
103.177.47.189	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
102.98.98.69	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
14.128.45.54	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
116.102.228.216	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
2.80.251.193	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
102.117.174.95	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
136.0.157.35	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
217.60.62.204	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
128.90.113.109	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
183.131.83.105	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
101.75.47.199	2026-01-15	OSINT Volley 2026-01-15 - Unknown malware/AsyncRAT/Vidar
205.210.31.178	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.182	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.194	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.195	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.196	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.198	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.2	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.201	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.204	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.207	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.218	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.221	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.23	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.230	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.231	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.232	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.239	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.240	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.242	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.243	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.248	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.249	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.25	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.252	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.255	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.26	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.38	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.39	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.40	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.46	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.47	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.49	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.50	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.51	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.52	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.53	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.54	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.55	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.56	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.57	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.58	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.6	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.60	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.65	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.66	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.70	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.74	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.76	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.82	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.83	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.234	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.24	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.25	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.29	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.3	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.30	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.4	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.47	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.48	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.49	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.5	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.50	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.52	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.57	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.58	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.7	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.83	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.10	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.101	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.102	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.106	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.107	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.108	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.11	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.12	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.131	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.132	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.133	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.135	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.136	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.138	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.142	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.148	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.149	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.152	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.154	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.155	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.159	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.16	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.161	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.162	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.163	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.164	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.167	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.168	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.169	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.170	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.171	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.173	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.175	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.40	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.42	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.44	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.45	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.46	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.48	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.49	2026-01-15	Oz Batch: 50 IOCs (avg BDE: 80)
