ip	first_seen_utc	tag
91.90.120.164	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
91.90.122.36	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
91.92.241.199	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
93.123.109.214	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
93.123.109.60	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
93.123.109.7	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
93.158.90.67	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
93.158.91.24	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.2	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.201	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.204	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.207	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.218	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.221	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.23	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.230	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.231	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.232	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.239	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.240	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.242	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.243	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.248	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.249	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.25	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.252	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.255	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.26	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.38	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.39	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.40	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.46	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.47	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.49	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.50	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.51	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.52	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.53	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.54	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.55	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.56	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.57	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.58	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.6	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.60	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.65	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.66	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.70	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.74	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.76	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.82	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.83	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.84	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.85	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.89	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.90	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.93	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.94	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.4	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.47	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.48	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.49	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.5	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.50	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.52	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.57	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.58	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.7	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.169.39.83	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.10	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.101	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.102	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.106	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.107	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.108	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.11	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.12	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.131	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.132	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.133	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.135	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.136	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.138	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.142	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.148	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.149	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.152	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.154	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.155	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.159	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.16	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.161	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.162	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.163	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.164	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.167	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.168	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.169	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.170	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.171	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.173	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.175	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.178	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.182	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.194	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.195	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.196	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
205.210.31.198	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.52	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.55	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.57	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.58	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.60	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.61	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.63	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.66	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.69	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.72	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.73	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.79	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.82	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.85	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.87	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.93	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.97	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
147.185.132.99	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
149.232.143.41	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
155.94.177.175	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
158.173.152.35	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
183.207.48.227	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.182.194.245	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
187.108.197.183	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
191.101.157.178	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
192.99.232.216	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
196.22.131.130	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.100	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.101	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.105	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.107	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.109	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.110	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.114	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.120	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.125	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.127	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.13	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.132	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.135	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.136	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.138	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.144	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.147	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.148	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.149	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.15	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.151	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.153	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
198.235.24.155	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
180.153.236.90	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
181.45.117.17	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
182.160.13.26	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
182.160.2.208	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
182.42.105.144	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
182.42.105.85	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
182.42.110.255	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
183.134.59.131	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
183.87.44.143	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
184.73.189.76	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.152.39.11	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.152.39.39	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.152.39.42	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.177.72.11	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.177.72.111	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.177.72.13	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.177.72.23	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.177.72.30	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.177.72.8	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.191.171.11	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.191.171.12	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.191.171.13	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.191.171.14	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.191.171.17	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.191.171.4	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.191.171.6	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.191.171.7	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.191.171.8	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.198.240.104	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.213.230.168	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.220.100.255	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.220.101.103	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
185.244.155.134	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
186.19.123.96	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
188.166.255.211	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
188.239.12.38	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
188.239.12.97	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
188.239.51.18	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
188.239.55.95	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
189.1.217.28	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
189.1.234.100	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
189.1.245.18	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
18.140.247.56	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
18.171.238.22	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
18.179.208.212	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
18.193.222.38	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
18.200.154.75	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
18.204.214.78	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
18.208.206.243	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
18.209.86.113	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
51.92.41.71	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.11.6.32	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.154.21.48	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.159.246.2	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.160.166.66	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.161.45.224	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.161.50.35	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.165.213.180	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.167.144.140	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.167.144.142	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.167.144.168	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.167.144.20	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.167.144.66	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.169.206.229	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.173.108.19	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.173.178.211	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.173.219.144	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.173.219.145	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.176.125.115	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.194.239.196	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.25.136.175	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.45.9.143	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.90.152.75	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
52.90.165.36	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
54.166.206.162	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
54.187.96.240	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
54.193.240.184	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
54.196.17.149	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
54.202.218.65	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
54.206.122.234	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
54.226.126.187	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
54.234.31.185	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
54.39.48.97	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
54.70.53.60	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
54.71.187.124	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
62.33.199.244	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
62.90.126.233	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
64.225.100.118	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
64.225.55.63	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
64.236.133.178	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
64.236.134.50	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
64.236.143.208	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
64.236.161.34	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
64.23.218.208	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
68.220.59.115	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
68.220.63.3	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
72.152.84.13	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
72.152.84.15	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
74.176.186.150	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
74.176.227.112	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
27.115.124.113	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
27.115.124.114	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
27.115.124.34	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
27.115.124.4	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
27.115.124.41	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
27.115.124.68	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
27.115.124.69	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
27.115.124.96	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
27.121.112.40	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
2.57.122.173	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
2.57.122.48	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
2.58.56.143	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
31.6.11.14	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
31.6.11.3	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.105.43.202	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.121.215.53	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.122.147.229	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.123.170.104	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.125.230.24	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.138.20.147	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.139.90.185	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.139.91.208	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.150.223.83	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.169.31.17	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.169.52.245	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.172.109.36	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.174.192.151	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.193.163.52	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.222.196.22	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.38.21.107	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.44.184.120	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.58.134.65	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.60.227.17	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.61.217.64	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.63.76.228	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.69.173.210	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.71.214.216	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.72.176.129	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.72.248.85	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.77.252.231	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.79.142.174	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.85.181.131	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.86.212.119	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.86.239.201	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
34.9.62.74	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
35.161.55.221	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
35.171.83.198	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
35.179.108.127	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
13.233.101.149	2026-01-21	Oz Batch: 50 IOCs (avg BDE: 80)
