ip	port	tag	ioc_source	first_seen_utc	first_crawl_date	last_seen_date	count
1.24.16.76			CyberCure|FireHOL|cinsscore		2025-12-12	2025-12-28	3
1.24.16.77			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.24.16.79			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.24.16.82			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.24.16.85			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
1.24.16.9			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.24.16.91			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.24.16.96			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.24.16.97			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.24.16.99			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.241.37.117			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-22	3
1.248.227.206			CyberCure|FireHOL|ipsum		2025-12-11	2025-12-28	3
1.30.20.98			CyberCure|greensnow|ipsum		2025-12-11	2025-12-28	3
1.34.179.16			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
1.34.254.107			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
1.55.33.86			CyberCure|greensnow|ipsum		2025-12-11	2025-12-28	3
1.82.133.130			CyberCure|greensnow|ipsum		2025-12-11	2025-12-28	3
1.83.125.107			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.115			FireHOL|cinsscore|ipsum		2025-12-23	2025-12-28	3
1.83.125.117			CyberCure|FireHOL|cinsscore		2025-12-13	2025-12-28	3
1.83.125.118			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
1.83.125.125			CyberCure|FireHOL|cinsscore		2025-12-12	2025-12-28	3
1.83.125.128			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.130			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
1.83.125.162			CyberCure|FireHOL|cinsscore		2025-12-12	2025-12-28	3
1.83.125.166			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-28	3
1.83.125.173			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.175			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.177			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.199			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-28	3
1.83.125.204			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.215			CyberCure|FireHOL|cinsscore		2025-12-12	2025-12-28	3
1.83.125.221			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.23			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.235			Binarydefense|FireHOL|cinsscore		2025-12-13	2025-12-28	3
1.83.125.237			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.241			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
1.83.125.245			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
1.83.125.255			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.27			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.29			FireHOL|cinsscore|ipsum		2025-12-18	2025-12-28	3
1.83.125.40			FireHOL|cinsscore|ipsum		2025-12-20	2025-12-28	3
1.83.125.43			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-26	3
1.83.125.52			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
1.83.125.54			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.6			Binarydefense|CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	4
1.83.125.7			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.70			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.8			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.85			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-13	2025-12-28	4
1.83.125.88			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.83.125.9			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
1.85.42.195			CyberCure|SNORT|ipsum		2025-12-11	2025-12-28	3
1.85.42.58			FireHOL|cinsscore|ipsum		2025-12-13	2025-12-28	3
1.92.101.101			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-19	3
1.94.28.157			FireHOL|cinsscore|ipsum		2025-12-15	2025-12-28	3
1.95.79.93			CyberCure|greensnow|ipsum		2025-12-14	2025-12-28	3
100.21.51.20			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
100.22.0.89			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
100.22.120.213			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
100.22.234.236			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
100.24.34.255			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	5
100.24.37.81			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.24.4.107			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.24.4.116			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	5
100.26.106.240			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.27.201.47			Binarydefense|CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	5
100.29.192.1			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.10			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.100			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.101			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.102			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.103			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.104			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.105			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.106			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.107			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.108			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.109			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.11			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.29.192.110			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.29.192.111			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.112			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-28	3
100.29.192.113			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.114			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.115			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.116			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.117			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.29.192.118			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.119			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.12			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.120			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.121			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.122			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.123			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.124			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.125			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.29.192.126			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.127			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.13			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.14			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.15			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.16			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.17			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.18			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.19			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.2			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.25			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.26			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.27			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.29.192.28			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.29			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.3			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.30			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.31			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.29.192.32			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.33			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.34			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.35			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.29.192.36			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.37			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.38			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.39			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.4			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.29.192.40			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.41			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.42			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.43			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.44			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.45			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.46			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.47			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.48			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.29.192.49			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.5			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.50			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.51			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.52			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.53			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.54			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.55			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.56			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.57			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.58			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.59			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.6			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.60			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-28	3
100.29.192.61			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.62			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.63			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.64			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.29.192.65			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.66			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.67			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.68			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.69			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.7			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.70			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.71			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.72			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.73			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.74			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.29.192.75			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.76			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.77			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.78			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.79			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.8			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.80			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.81			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.82			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.83			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.84			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.85			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.86			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.87			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.88			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.89			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.9			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.90			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.91			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.92			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.93			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.94			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.95			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.96			FireHOL|cinsscore|ipsum		2025-12-12	2025-12-28	3
100.29.192.97			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.98			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
100.29.192.99			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.29.63.121			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
100.30.132.193			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
100.30.2.93			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
100.30.80.53			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
100.30.83.243			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
100.30.95.237			CyberCure|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
100.31.24.150			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-22	3
100.91.154.84	80	Cobalt Strike|Possible Cobaltstrike C2 IP|win.cobalt_strike	C2IntelFeeds|NamePipes|threatfox	2025-12-07	2025-12-11	2025-12-28	3
101.100.156.227			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	3
101.100.194.199			CyberCure|greensnow|ipsum		2025-12-11	2025-12-28	3
101.108.50.179			Binarydefense|FireHOL|cinsscore|ipsum		2025-12-11	2025-12-28	4
101.109.136.216			FireHOL|cinsscore|ipsum		2025-12-11	2025-12-26	3
101.126.11.137			CyberCure|greensnow|ipsum		2025-12-11	2025-12-28	3
101.126.129.179			Binarydefense|CyberCure|ipsum		2025-12-11	2025-12-28	3
101.126.129.9			CyberCure|greensnow|ipsum		2025-12-11	2025-12-28	3
101.126.130.242			CyberCure|greensnow|ipsum		2025-12-11	2025-12-28	3
101.126.130.65			CyberCure|greensnow|ipsum		2025-12-11	2025-12-28	3
101.126.131.101			CyberCure|greensnow|ipsum		2025-12-11	2025-12-28	3
101.126.135.140			CyberCure|FireHOL|cinsscore		2025-12-11	2025-12-28	3
101.126.135.154			CyberCure|greensnow|ipsum		2025-12-11	2025-12-28	3
101.126.138.155			CyberCure|greensnow|ipsum		2025-12-11	2025-12-28	3
101.126.14.37			CyberCure|greensnow|ipsum		2025-12-11	2025-12-28	3
101.126.141.163			CyberCure|greensnow|ipsum		2025-12-11	2025-12-28	3
